"StoreId","CompleteStoreName","FoodType","AverageRating","Reviewers","City"
"n8ql","Water Station and Pumi Bami Kiao","Thai","4.6","(500+)","Khon Kaen"
"jp7z","Som Tum Wai Roon (KKU)","Thai","4.7","(98)","Khon Kaen"
"brqw","Nai Got Beef Noodles","Thai","4","(21)","Khon Kaen"
"kkyd","Kabub Cheese Khon Kaen Lung Mor","Middle Eastern","4.7","(78)","Khon Kaen"
"b1sx","DN Aum Porn Nam Nueang (Mueang Kao)","Vietnamese","4.5","(61)","Khon Kaen"
"y2fx","Kebab Cheese Pattaya Nai Tam Naan and Morn Cute Ice Cream Nom Sod (Ama Mall Market)","Middle Eastern","4.7","(100+)","Khon Kaen"
"ubom","Tee Tiew Phao Guay Tiew Arhan Tamsang","Thai","5","(38)","Khon Kaen"
"v9ag","Jaew Hon Non Sa Ard Lung Mor","Thai","4.3","(100+)","Khon Kaen"
"vpu1","Eim Em Station","Thai","5","(43)","Khon Kaen"
"d6jd","Arunee Fish Noodle","Thai","4.7","(47)","Khon Kaen"
"c7up","Bo Bo Crepes","Thai","4.7","(500+)","Khon Kaen"
"txwe","Chanom Bubb","Beverages","5","(3)","Khon Kaen"
"j7hq","Kanom Jeen Pak Ban (Ban Kok)","Thai","4.5","(100+)","Khon Kaen"
"fktv","Mor Drink","Beverages","5","(22)","Khon Kaen"
"gmcv","Nana Cafe","Japanese","4.9","(9)","Khon Kaen"
"jl1g","Mae Jaratsri Aharn Tamsung","Thai","2.3","(26)","Khon Kaen"
"xrsm","Kiko Cha and Cafe (Ban Kok)","Beverages","4.3","(6)","Khon Kaen"
"xkor","Krua Soi","Asian","4.9","(7)","Khon Kaen"
"a6ly","Guichai Kunmae Kamhai Market by Mamo and Folksong","Thai","4.5","(100+)","Khon Kaen"
"xn78","Lotus Kaomunkai","Thai","4.7","(100+)","Khon Kaen"
"v6un","Mae Samorn Phochana","Thai","4.3","(100+)","Khon Kaen"
"a9ah","Pornchai Lab Koi","Thai","4.3","(60)","Khon Kaen"
"u7qo","Pope Fried Pork (KKU)","Thai","4.6","(100+)","Khon Kaen"
"b3lq","Ar Nai Khao Mun Kai","Thai","4.1","(42)","Khon Kaen"
"ns69","Ar Sun Moo Krab Kai Krob Tam Jai","Thai","4.9","(29)","Khon Kaen"
"k2ou","Krua Khun Lung (Lungmor)","Thai","4.7","(2000+)","Khon Kaen"
"mvqt","Guay Tiew Ruea Sai Jai","Thai","3","(1)","Khon Kaen"
"j615","OK Kor Moo Yang and Moo Kob (KKU)","Thai","4.9","(12)","Khon Kaen"
"v3vp","Jeen Pa Sadis","Thai","4.3","(100+)","Khon Kaen"
"xxv4","Thidet","Thai","3.9","(4)","Khon Kaen"
"e4pg","Doo Dee Pork Noodle","Thai","4.6","(500+)","Khon Kaen"
"pz2f","Endorphin Coconut Spin","Beverages","1","(1)","Khon Kaen"
"x8ld","krua Rod ja na","Thai","4.3","(100+)","Khon Kaen"
"sn0y","Kapow Doem Bang (Original)","Thai","4.3","(29)","Khon Kaen"
"zbvx","Plawan Lukchin Ping (Sila)","Thai","5","(27)","Khon Kaen"
"k00p","Guay Tiew Kai Tun Ya Jean (Ban Kok)","Thai","4.7","(100+)","Khon Kaen"
"fvib","Kaphrao Sao Ha (KKU)","Thai","4.3","(4)","Khon Kaen"
"crj0","Castro Food Cafe","Japanese","4.7","(100+)","Khon Kaen"
"g2nt","Oh Ho Roti","Indian","4.8","(33)","Khon Kaen"
"uupy","Lookchin Long La Ber 18 Buak Nam Jim Rod Thep","Thai","4.7","(100+)","Khon Kaen"
"kk8j","Guay Tiew Champ and Kao Mun Kai Mae Noi (Ban Hua Thung)","Thai","5","(3)","Khon Kaen"
"m9qx","Lukchin Yai Maem","Thai","3.8","(100+)","Khon Kaen"
"ml8j","Somtam Krua Khun Fui","Thai","4.5","(100+)","Khon Kaen"
"u7na","Acocoa Cafe","Beverages","4.4","(100+)","Khon Kaen"
"bwz2","Rangsit Noodles Khlong 11 Branch 40 Ban Kam-Hi","Thai","4.8","(30)","Khon Kaen"
"v7mf","Kawpadpoo Special","Thai","4.4","(1000+)","Khon Kaen"
"lsr1","Guay Tiew Nuea Win Slow","Thai","5","(2)","Khon Kaen"
"y4gm","Smile Cafe' Samliam","Beverages","4.8","(100+)","Khon Kaen"
"nkho","Clay I Cafe","Beverages","5","(9)","Khon Kaen"
"c2qy","Ma Ka Kik","International","4.5","(100+)","Khon Kaen"
"zznq","Khao Yum Kai Zap Rueang Kai Kai (Ratchaphruek Tung Thong Village)","Thai","5","(34)","Khon Kaen"
"a1vr","Coffee and Salad Roll Banpu","Thai","4.6","(76)","Khon Kaen"
"zont","Lookchin Ping Ubon by Chan Torn (Ban Pet)","Thai","4.8","(8)","Khon Kaen"
"ikb2","Madam Or Bakery","International","5","(18)","Khon Kaen"
"ga1l","Guaytiew Kai Tun Mara Jae Ruch (Jaow Kao)","Thai","4.9","(20)","Khon Kaen"
"a8th","V7 A Harn Tam Sang (Jae Tui Jao Kao)","Thai","4.5","(1000+)","Khon Kaen"
"apcy","Cha Phu Khao (Kranuan)","Beverages","4.7","(82)","Khon Kaen"
"fcq9","Ar Ma Chicken Rice Lao Na Di Road","Thai","4.7","(100+)","Khon Kaen"
"gh75","Raka Khao Mok Kai (Kranuan)","Asian","4.2","(64)","Khon Kaen"
"d3zf","Tum Tam Sung","Thai","4.6","(100+)","Khon Kaen"
"k201","Salad and Roll","Thai","5","(4)","Khon Kaen"
"m723","Tum Zab","Thai","3","(1)","Khon Kaen"
"weok","Kod Cha Khai Mook Dot Com","Beverages","5","(2)","Khon Kaen"
"jenb","Jiang Fishball Noodle (Bangchak Gold Rush)","Thai","4.9","(14)","Khon Kaen"
"cmj0","Somtum Zabb Pud Thai Boran (Bankok)","Thai","3.8","(2)","Khon Kaen"
"nbk1","Guay Tiew Rua Cham Mai (Lao Na Di Road)","Thai","4.2","(10)","Khon Kaen"
"ima8","Racha Nuea Toon","Thai","4.6","(37)","Khon Kaen"
"v3wr","Doi Chang Coffee Maliwan","Beverages","4.7","(100+)","Khon Kaen"
"sqgp","Khun Tip - K-Ha Mueang Kao Market","Thai","2.3","(3)","Khon Kaen"
"i6yn","Thoeng Saap Thoeng Nua  (Khon Kaen)","Thai","4.8","(100+)","Khon Kaen"
"g6ox","Bueng Kam Poo","Thai","4.9","(26)","Khon Kaen"
"jzvt","Goo Ma Kha Moo (Makro Food Center)","Thai","4.9","(6)","Khon Kaen"
"yv8a","AimSook Smile - Ban Ped","Thai","4.8","(85)","Khon Kaen"
"l6kr","Nata Sushi","Japanese","4.4","(71)","Khon Kaen"
"mmbu","Pun Thai Coffee (Ban Phai 4)","Beverages","4.8","(100+)","Khon Kaen"
"vv4i","Minmom Bakery Homemade","International","4.8","(100+)","Khon Kaen"
"bj15","Krua Nai Baan (Busara Village)","Thai","4.9","(92)","Khon Kaen"
"nd6p","Som Som Delivery","Thai","4.8","(5)","Khon Kaen"
"fj3x","Crepe Pee Mee","Thai","3.2","(36)","Khon Kaen"
"rnxo","เชยชมนมสด&สเต็กเด็กแนว","Thai","4","(6)","Khon Kaen"
"b0w0","Nok Noi Chicken Rice","Thai","4.6","(100+)","Khon Kaen"
"h3tc","Phet Kha Yum Tam Sung","Thai","5","(45)","Khon Kaen"
"o7wk","PK Pizza","Italian","5","(35)","Khon Kaen"
"r9qp","Som Tum Yai Oat and Kik","Thai","4.6","(100+)","Khon Kaen"
"voep","Mae Tu Tamsang","Thai","4","(1)","Khon Kaen"
"iw2h","Larb Ta (Mueang Phai)","Thai","3.8","(3)","Khon Kaen"
"l45v","Somtum Heng Heng","Thai","4.6","(86)","Khon Kaen"
"expt","Tiew Nuk Tom Toon","Thai","4.8","(62)","Khon Kaen"
"egfu","O Ne Cafe","Beverages","4.1","(7)","Khon Kaen"
"cb3e","Love milk","Beverages","5","(8)","Khon Kaen"
"j309","Pee Kae  Som Tum","Thai","4.1","(100+)","Khon Kaen"
"oic9","Per Pipe Kong Aroi","Thai","4.4","(5)","Khon Kaen"
"n7ny","Coffee Cha Cafe","Beverages","5","(100+)","Khon Kaen"
"yafr","Drip Coffee Chang Aod","Beverages","5","(2)","Khon Kaen"
"rzfc","Tawan Cha Chanom Khai Muk (Kranuan)","Beverages","4.9","(64)","Khon Kaen"
"ygvq","Tiao Yum Tum Sab","Thai","4.7","(44)","Khon Kaen"
"eitj","Kao Ka Moo Kaki","Thai","5","(9)","Khon Kaen"
"ba3j","Izekimo Bingzu","Desserts","4.8","(7)","Khon Kaen"
"p2dp","Pad Thai Hoy Tod (Talad Tho Rung)","Thai","4.8","(26)","Khon Kaen"
"mbaa","Na Mo Khor Mhoo Yang","Thai","4.6","(55)","Khon Kaen"
"b1od","Mae Noi Som Tum","Thai","4.6","(500+)","Khon Kaen"
"cxg9","Ruai Rom","Thai","4.6","(500+)","Khon Kaen"
"pm89","Alice Crepe Yi Pun and Yum","Burgers","5","(2)","Khon Kaen"
"jrzn","CHA n CO.","Beverages","5","(4)","Khon Kaen"
"lt70","Hop Chafe (Ban Phai Khon Kaen)","Beverages","4.9","(100+)","Khon Kaen"
"zlhc","Whale Cha Nom","Beverages","4.7","(100+)","Khon Kaen"
"dv3y","Gohung Kuay Jap Song Khrueng","Thai","5","(16)","Khon Kaen"
"kw42","Look Chin Yuen Kin Buriram (Phai Daeng Food Center)","Thai","4.9","(25)","Khon Kaen"
"b9ur","Mala A Bow","Thai","3.6","(67)","Khon Kaen"
"c648","Phro Phrik Haeng","Thai","4.9","(100+)","Khon Kaen"
"xrgr","Khao Tom Po Peang","Thai","4.6","(100+)","Khon Kaen"
"riev","Tony Food (Jen Chop Thit)","International","4","(19)","Khon Kaen"
"j7u7","Nam Chok Tom Lueat Mu","Thai","4.9","(100+)","Khon Kaen"
"n1jy","Kuay Tiew Ruea Mor Din Nai Korn","Thai","4.7","(100+)","Khon Kaen"
"zwu2","Ban Cha Nom Khai Muk and Lookchin Ping","Thai","4.4","(2)","Khon Kaen"
"rwht","K and A Salmon and Sushi","Japanese","4.5","(64)","Khon Kaen"
"i8uz","Krua Orange","Thai","3.5","(20)","Khon Kaen"
"d3zv","Som Tum Khun Ae Ban Phai","Thai","4.8","(500+)","Khon Kaen"
"lcw4","Boom Boom Cafe","Beverages","5","(11)","Khon Kaen"
"u2c8","Look Chin Tod (Yaowarat) Ha Pee Nong","Thai","4.3","(74)","Khon Kaen"
"zsk0","Krok Mai Ban Kong (Janjobtid Road)","Asian","4.8","(100+)","Khon Kaen"
"b6tt","Pizza​ the​ Gang 1","Italian","4.7","(500+)","Khon Kaen"
"dieo","ตำระเบิด","Thai","3","(1)","Khon Kaen"
"s5mb","Nung Len Cafe","Beverages","4.6","(100+)","Khon Kaen"
"k1yf","Sa Eing O-Cha","Beverages","4.7","(100+)","Khon Kaen"
"d4wq","Joke Tae Jiw","Thai","4.7","(500+)","Khon Kaen"
"l0ct","Mid Nigth Chicken Rice (Banpai)","Thai","4.7","(100+)","Khon Kaen"
"k8px","Nai Tueng Noodle","Thai","4.6","(500+)","Khon Kaen"
"t54e","Ros O Cha Guay Tiew Nuea Wuaw Moo","Thai","4.9","(24)","Khon Kaen"
"b7uj","VT Namnueang Banphai And Guay Jub","Vietnamese","4.6","(100+)","Khon Kaen"
"n0vi","Nong Aom Sin Zap Za Dung","Thai","3.8","(89)","Khon Kaen"
"li0n","Somtum Inter","Thai","4.8","(18)","Khon Kaen"
"g0rl","All New Look Chin Ping","Thai","4.4","(55)","Khon Kaen"
"lutg","Captain Japanese Crepe","Thai","4.9","(21)","Khon Kaen"
"ui9o","Bam Bam Cha Marracha Jao Derm","Beverages","4.3","(12)","Khon Kaen"
"zgvp","Pasta Day Nie","Western","4.9","(21)","Khon Kaen"
"m1ky","Chun Hua Bha Mhee Gyo Mhoo Deang","Thai","4.8","(100+)","Khon Kaen"
"e2uu","Moo Tom Ban Phai","Thai","4.6","(53)","Khon Kaen"
"a6wk","Kha Moo 3 Por","Thai","4.6","(100+)","Khon Kaen"
"g7yl","Kebab Cheese Egg e Egg Egg (GSB)","Middle Eastern","4.9","(92)","Khon Kaen"
"qkcv","Streetfood","Thai","3.8","(18)","Khon Kaen"
"lshj","August Khao Mun Gai","Thai","4.9","(100+)","Khon Kaen"
"obqp","Kao Peak Ta Suad","Fast Food","5","(1)","Khon Kaen"
"lvkq","Ma Home","Thai","4.2","(97)","Khon Kaen"
"b5sh","Rad Na Lung Nuad","Thai","4.7","(100+)","Khon Kaen"
"s9ua","Pa Lit Kao Kha Moo Arhan Tam Sang (Branch 2)","Thai","4.4","(500+)","Khon Kaen"
"pety","Khru Moo Guay Tiew Rue","Thai","3.6","(47)","Khon Kaen"
"mrjk","Guay Tiew Kai Mara Khum Thong","Thai","4.8","(54)","Khon Kaen"
"i2p0","Daily Donuts","American","4.9","(23)","Khon Kaen"
"i6r0","Hongfu Cha (Big C Ban Phai)","Beverages","4.4","(23)","Khon Kaen"
"r6s9","Neo Pizza Variety","Pizza","4.9","(27)","Khon Kaen"
"ffds","Rom Tae","Thai","4.9","(37)","Khon Kaen"
"thmk","Milk and Net","Beverages","5","(19)","Khon Kaen"
"dcjq","Auan Kaprao Teuan","Thai","5","(8)","Khon Kaen"
"ddlq","Khun Aon Kuay Jub Ubon","Thai","4.5","(95)","Khon Kaen"
"xqj9","Krua Pla Ya Jai","Thai","3.1","(28)","Khon Kaen"
"dfsk","Kapaobanmae","Fast Food","5","(25)","Khon Kaen"
"e06c","Somtam Yum Zaab Kyusan Kitchen","Isan Thai","4.8","(71)","Khon Kaen"
"tr2t","Arhan and Khong Tan Len by Krua Nong Phee","Thai","4.9","(23)","Khon Kaen"
"ml1v","Kao Kaeng 15 baht (Ban Phai)","Fast Food","2.7","(38)","Khon Kaen"
"m2gq","Tam Sabuy Mae Daeng Mittraphap","Asian","4.8","(500+)","Khon Kaen"
"vh9p","Nung Tum","Thai","4.6","(100+)","Khon Kaen"
"bt5r","Zeep (Mueang Phon)","Thai","4.4","(3)","Khon Kaen"
"dx1h","Bami Kiao Chun Hua","Thai","4.6","(100+)","Khon Kaen"
"atc8","Pee Tu Rotee","Thai","4","(100+)","Khon Kaen"
"j9gn","MONDAY TEA HOUSE","Beverages","4.7","(100+)","Khon Kaen"
"l9al","Krua Baan Flook","Asian","4.9","(1000+)","Khon Kaen"
"cxe3","UBEAR (Mueang Phon)","Beverages","4.5","(58)","Khon Kaen"
"rhe3","Ban Me Kafae Sod","Beverages","4","(1)","Khon Kaen"
"ixxl","Nami Pork and Beef Noodles","Thai","4.7","(26)","Khon Kaen"
"kqhc","Por. Prathip Kuay Tiew Ruea (Chum Phae)","Thai","4","(46)","Khon Kaen"
"pge0","Taijin Sushi","Japanese","4.8","(100+)","Khon Kaen"
"voow","Joke Ka Whale","Thai","5","(14)","Khon Kaen"
"v579","Larb Yaso (Mueang Phon)","Thai","4.3","(2)","Khon Kaen"
"uzn7","Yai Ang Yum Buffet Restaurant (Mueang Phon)","Thai","3.8","(11)","Khon Kaen"
"oxj0","Krua Ar Je","Thai","2.9","(19)","Khon Kaen"
"yt09","Dudemee at Phon","Beverages","4.9","(50)","Khon Kaen"
"grn2","Tarm Sung Kuai Tiew Nam Duem","Thai","4.8","(100+)","Khon Kaen"
"eq2v","Khao Tom Mueang Phon","Thai","4.8","(100+)","Khon Kaen"
"evlk","Bunchoo Beef Noodle 2","Thai","4.9","(100+)","Khon Kaen"
"l0jx","Khiang O-Cha","Thai","4.7","(100+)","Khon Kaen"
"hoyf","Lan 1 Fruit Smoothies","Beverages","3","(13)","Khon Kaen"
"r5br","Steak Kru Touy","Western","4.1","(100+)","Khon Kaen"
"en0f","Ban Yai Boat Noodles, Phon Branch","Asian","3.7","(6)","Khon Kaen"
"hn8r","Guay Tiew Gai Ma Ra Yak Khai","Thai","4.9","(48)","Khon Kaen"
"q1uz","Avacha (Mueang Phon)","Beverages","4.6","(100+)","Khon Kaen"
"i1kk","Much at Milk","Thai","4.8","(100+)","Khon Kaen"
"csz3","Tor Tiew Moo (Kuaytiew Boran) Chum Phae","Thai","4.8","(100+)","Khon Kaen"
"h1aq","Tam Zap Luem Phua","Thai","4.5","(100+)","Khon Kaen"
"dak2","Steak and Spaghetti","Thai","5","(2)","Khon Kaen"
"j9mz","Khaw Jee Yat Sai By Khru Noy","Thai","4.4","(100+)","Khon Kaen"
"ye56","Steak Shogun (Chum Phae)","Thai","4.7","(13)","Khon Kaen"
"fzma","Onsen Khao Piak  (Khao Piak Sen Mueang Loei)","Thai","3.9","(11)","Khon Kaen"
"dgcu","Khour  3 Nath","Fast Food","5","(3)","Khon Kaen"
"aiss","Trio Korean BBQ","Korean","4.2","(100+)","Khon Kaen"
"yyr0","Moo Ping Tao Taan Big Boss","Thai","4.2","(65)","Khon Kaen"
"judo","Nai Tor Tomleng","Thai","4.7","(33)","Khon Kaen"
"g4of","Mam Som Tum","Thai","3.7","(100+)","Khon Kaen"
"z3wu","Mikucha at Lotus Chumpae","Beverages","4.7","(500+)","Khon Kaen"
"es6g","Pa Tan Krua Pa","Thai","3.4","(7)","Khon Kaen"
"rpd2","Tom Yam Kai Whan Sraburi (Chum Phae)","Thai","4.8","(100+)","Khon Kaen"
"xqpy","168 Tree and Tea","Beverages","1.5","(3)","Khon Kaen"
"m59f","French Fries By Kru Nok","Thai","4.3","(55)","Khon Kaen"
"z2hc","Aree Khaw Man Kai","Thai","4.6","(100+)","Khon Kaen"
"gtj8","Kitchen 90","Thai","4.4","(6)","Khon Kaen"
"r2t3","Chum Phae Pizza Na Taluk","Italian","4.5","(9)","Khon Kaen"
"z8tj","Nong Oil Moo Krata","Thai","4.7","(100+)","Khon Kaen"
"z0zm","Cafe de Flore","Beverages","4.8","(100+)","Khon Kaen"
"c7bj","Lab Torung Chum Phae (Jao Kao)","Thai","4.3","(100+)","Khon Kaen"
"cqbs","Jay Pron Chicken Rice","Thai","4.8","(100+)","Khon Kaen"
"g4ue","Che Lek Kuay Jab Yuan Ubon","Vietnamese","4.3","(82)","Khon Kaen"
"p1on","Cha Bakery Pizza","Italian","4.3","(35)","Khon Kaen"
"d0gx","Kluy Tod Vietnam","Thai","4.6","(100+)","Khon Kaen"
"hq9u","Kao Pun Hon Sud Thai Loei Ku Sai","Thai","4.5","(73)","Khon Kaen"
"f8ai","Here Joi Bameekiao","Thai","4.7","(100+)","Khon Kaen"
"d9qq","Huck Ice Cream","Thai","4.2","(100+)","Khon Kaen"
"skhx","Nong Viwe Khaotom Hitech (Chum Phae)","Thai","4.2","(69)","Khon Kaen"
"h8jw","Tum Som Nom Ten","Thai","4.7","(500+)","Khon Kaen"
"inja","Khrua Aun Ai Rak","Thai","4.4","(100+)","Khon Kaen"
"ie3w","Ra Ruen Lin","Middle Eastern","5","(80)","Khon Kaen"
"v9t8","Ying Chan Khao Kra Phrao Khai Khon","Thai","4","(100+)","Khon Kaen"
"z8jv","Chumphae Super Radnar (Mae Chaeo Waeo)","Thai","4.6","(1000+)","Khon Kaen"
"quu9","Nommeepan Best-bear Kusai Market Chumphae","Beverages","4.6","(20)","Khon Kaen"
"z1yg","Ban Phae Boat Noodles","Thai","4.4","(100+)","Khon Kaen"
"g666","Chumcha by Nom-Niew (Chum Phae)","Beverages","4.9","(67)","Khon Kaen"
"znjq","Steak Dek Naew & Arharn team sung","Thai","4.4","(70)","Khon Kaen"
"e3rm","Rueng Kluy Kluy (Kasikorn Bank)","Thai","4.6","(100+)","Khon Kaen"
"ibmn","Hearto Boat Noodle","Thai","4.3","(35)","Khon Kaen"
"tzvj","Mae Taew Moo Krata","Thai","4.9","(100+)","Khon Kaen"
"cdx7","Larb Ped (Na Wat Prasit Phaisan)","Thai","3","(1)","Khon Kaen"
"guh8","Yai Lhan Thai Coffee","Beverages","4.8","(4)","Khon Kaen"
"jj36","Noir Tid Pak","Thai","4.8","(5)","Khon Kaen"
"qq2s","Mini cha","Beverages","4.9","(30)","Khon Kaen"
"d4gl","Dao Vi Chitra","Thai","4.5","(500+)","Khon Kaen"
"s1wb","Steak Loong Yai (Chumphae)","International","4.7","(100+)","Khon Kaen"
"b4to","Kuai Tiao Champ (PT3)","Thai","4.6","(100+)","Khon Kaen"
"z4gf","Pa Pit Thai Food","Thai","4.5","(1000+)","Khon Kaen"
"h1lu","Som Tum Amporn","Thai","4.3","(100+)","Khon Kaen"
"kbjh","Chay Si Ba Mee Kiew (Rong Sri Laem Thong)","Thai","4.7","(100+)","Khon Kaen"
"bjv5","Numchok Maprao Nam Hom Pun","Beverages","5","(7)","Khon Kaen"
"dpz3","NJ Takoyaki","Japanese","4.9","(37)","Khon Kaen"
"ocnw","Guay Tiew Kai Mara Mae Pratum","Thai","4.6","(79)","Khon Kaen"
"oyeb","Jae Daeng Holy Basil and Fresh Coffee (Chum Phae)","Thai","4.2","(20)","Khon Kaen"
"m55x","Sab Nua lay Ar Han Isan","Thai","3.9","(61)","Khon Kaen"
"z5dj","K Kao Kawmankai","Thai","4.6","(100+)","Khon Kaen"
"kjf7","Rat Restaurant","Thai","4.9","(100+)","Khon Kaen"
"nope","Cha Bai Bua (Baan Chum Phae School)","Beverages","3.1","(11)","Khon Kaen"
"q9hq","Kao Man Kai Ton Mueang Non","Thai","4.6","(66)","Khon Kaen"
"z1bi","Phutawan Coffee","Beverages","4.8","(500+)","Khon Kaen"
"runi","Five Star (Chum Phae Hospital)","Fast Food","4.8","(15)","Khon Kaen"
"tge2","Na Ai","Thai","1.6","(2)","Khon Kaen"
"b3mw","Nammon Jok Mu Rot Det","Thai","4.8","(100+)","Khon Kaen"
"sud1","Baan Prao Prao","Thai","4.8","(100+)","Khon Kaen"
"d2ej","DM Nam Neung","Vietnamese","4.2","(89)","Khon Kaen"
"dc2f","Mam Tiew Rua Rod Sap (Chum Phae)","Thai","4.9","(11)","Khon Kaen"
"lyps","Krua Na Baan Khao Khai Khon by Siri and Cha Miji (Chum Pae)","Thai","4.9","(31)","Khon Kaen"
"hz03","Wawa Kanom Pung Ping Tao Tan","Thai","4.6","(100+)","Khon Kaen"
"stve","8 Line Cafe","Beverages","4.8","(100+)","Khon Kaen"
"cxdu","Som Tum Kalasin (Chum Phae)","Thai","4.6","(20)","Khon Kaen"
"wx17","Ran A Han Prem Pree","Isan Thai","4.2","(100+)","Khon Kaen"
"j6cw","Khanomkhrok Kathi Sod Moom Ran Dokmai","Thai","4.9","(30)","Khon Kaen"
"vk1a","Funky Fries (Makro Chum Phae)","American","4.9","(26)","Khon Kaen"
"h9rc","Crepe Sai Ra Berd By Nat","Desserts","4.8","(100+)","Khon Kaen"
"dyjl","ยำแลง&นมนัว","Thai","5","(1)","Khon Kaen"
