"StoreId","CompleteStoreName","FoodType","AverageRating","Reviewers","City"
"o2gw","Ka Ta Thong Daeng by Chef Mean","Thai","4.8","(1000+)","Chachoengsao"
"q2a6","Nong New Ahan Tam Sang","Thai","4.8","(100+)","Chachoengsao"
"i1oy","Yayoi Restaurant (Robinson Chachoengsao)","Japanese","4.6","(500+)","Chachoengsao"
"q0rc","S&P (Robinson Chachoengsao)","International","4.8","(100+)","Chachoengsao"
"vv53","Shabushi (Robinson Chachoengsao)","Japanese","4.7","(100+)","Chachoengsao"
"i7vd","Auntie Anne's (Robinson  Chachoengsao)","American","4.8","(500+)","Chachoengsao"
"vrn7","Potato Corner (Robinson Chachoengsao)","American","4.6","(500+)","Chachoengsao"
"ukcr","Stupid Fries (PTT Bang Phra)","Thai","4.4","(60)","Chachoengsao"
"n5pj","Look Chin Tod","Thai","4.8","(100+)","Chachoengsao"
"f01b","Ple Ka Noo Khao Khamoo (Rajabhat Rajanagarindra University)","Thai","4.1","(14)","Chachoengsao"
"bvr9","NT ข้าวมันไก่","Fast Food","1.6","(2)","Chachoengsao"
"ofm9","Aranya Pak Mor","Thai","3","(1)","Chachoengsao"
"isq2","Suan Somtum","Thai","4.6","(100+)","Chachoengsao"
"n88v","Oishi Biztoro (Robinson Chachoengsao)","Japanese","5","(72)","Chachoengsao"
"xx26","Phat Phat that that (Bai Mai Market)","Thai","4.1","(4)","Chachoengsao"
"a5y7","Khaoman Kai Ban Sut Phuwa","Thai","4.5","(100+)","Chachoengsao"
"rep2","Tem Kham Khao Kra Phrao","Thai","4.8","(100+)","Chachoengsao"
"fys1","Mhee Pa Kin","Thai","3.9","(19)","Chachoengsao"
"vboa","Nong Maem Khaotom Pla Khaotom Kui","Thai","3.5","(63)","Chachoengsao"
"yeai","Mint' Cha Ice Cream","Thai","4.9","(19)","Chachoengsao"
"ldtz","Poem Coffee","Beverages","4.8","(39)","Chachoengsao"
"kdo4","Kaew Aim Jung","Thai","4.7","(22)","Chachoengsao"
"n1ni","Jeasa R Hantamsang","Thai","4.7","(100+)","Chachoengsao"
"m51g","Manaw Croffle","International","4.9","(34)","Chachoengsao"
"ntvn","Gonie Cafe","Fast Food","3.9","(5)","Chachoengsao"
"xnp1","Kak Krop Aharn Chan Diao","Thai","4.1","(12)","Chachoengsao"
"rli5","Pa Tong Ko Kleaw Je Tuk (Bang Phra)","Asian","5","(2)","Chachoengsao"
"niam","Khrua Aree (Mai Sai Phongchurot)","Thai","4.7","(24)","Chachoengsao"
"scbt","Kra Phrao Phrik Haeng (Soi 2)","Thai","4.9","(16)","Chachoengsao"
"yxyi","With Love Coffee","Thai","4.9","(45)","Chachoengsao"
"odqg","Khao Moo Thod Fah Pha","Thai","4.3","(27)","Chachoengsao"
"n4mr","Fresh Coffee Front Tawan ok Complex","Thai","4.8","(100+)","Chachoengsao"
"kvv4","Hipster Steak","American","4.9","(34)","Chachoengsao"
"kxfg","Labnongbua-Lamphu","Thai","4.8","(100+)","Chachoengsao"
"rsqz","Owl Cha","Beverages","4.8","(100+)","Chachoengsao"
"sn6r","Kuaitiao Ma Noi Khot Phak Lukchin Ko Deng Thae Sakha 3","Thai","2.8","(48)","Chachoengsao"
"smv2","Hen House Cafe","Thai","4.8","(90)","Chachoengsao"
"karr","Tiew Hero","Thai","5","(14)","Chachoengsao"
"pd5r","Tui Chim Chum","Thai","4.8","(20)","Chachoengsao"
"r3f7","Kuaitiao Tao Than and Arhan Tam Sang","Thai","4.9","(40)","Chachoengsao"
"gy5y","Kin Chicken","Korean","4.9","(7)","Chachoengsao"
"ipxh","Po Ubon Mhooyor Chanalerd PTT Baanmhai","Thai","4.6","(100+)","Chachoengsao"
"qi28","Kuaitiao Kai Arhan Tam Sang","Thai","5","(4)","Chachoengsao"
"nd9j","Shinzo Takoyaki","Japanese","5","(6)","Chachoengsao"
"lnty","James Khaoman Kai","Thai","5","(11)","Chachoengsao"
"m9qj","KhaMuKuaiChapKhotAroi","Thai","4.5","(100+)","Chachoengsao"
"zy46","Jeab Ka Fae Sod","Beverages","2.2","(2)","Chachoengsao"
"uncv","Coconut Smoothie with Fresh Milk","Beverages","5","(41)","Chachoengsao"
"kr1r","MAE-IED PLASOM PADRIEW","Asian","4.8","(44)","Chachoengsao"
"bch7","Kruple Kitchen","Thai","5","(3)","Chachoengsao"
"jz4c","Kafae Kwang Dao","Beverages","5","(44)","Chachoengsao"
