"StoreId","CompleteStoreName","FoodType","AverageRating","Reviewers","City"
"v4vr","Plaseesom (Ari)","Japanese","4.9","(100+)","Bangkok"
"b63a","Seoul Good (Silom)","Korean","4.6","(58)","Bangkok"
"w3ol","Moo Satay Pa Kaew (Ladprao 101)","Thai","4.9","(100+)","Bangkok"
"mr2o","Mhoo Toon Samyan","Thai","3","(16)","Bangkok"
"nnq2","Suki Mueang Chon (Saint Louis 3)","Thai","4.6","(40)","Bangkok"
"us6z","Mae Manee Cafe (Chan Road)","Thai","4.7","(100+)","Bangkok"
"v910","Guichaitissue","Chinese","4.7","(20)","Bangkok"
"ff83","Sweet Peach Cafe","International","4.7","(36)","Bangkok"
"xmld","Ran Ahan Ole","Thai","3.6","(4)","Bangkok"
"rcgy","Kaprao Chun Restaurant (Chokchai 4)","Thai","3.9","(5)","Bangkok"
"mj08","Luerjai (Samyan)","Thai","4.5","(13)","Bangkok"
"w2yk","Som Tum Pen Tor","Thai","4.6","(2000+)","Bangkok"
"g6di","Som Tum Sarm Rod Chula","Thai","4.7","(1000+)","Bangkok"
"u1ug","Guay Jub Yuan (Guay Jub Sao Yuan)","Vietnamese","4.7","(1000+)","Bangkok"
"lpi3","Love Coco","Beverages","4.7","(85)","Bangkok"
"a3v6","Soo Ba Mi Gyo","Thai","4.7","(5)","Bangkok"
"wijo","Chicky Tokki","Korean","5","(10)","Bangkok"
"ni5j","Ran Nam Phonlamai Sot Madam Sea Cafe Lae Khongkin Len","Beverages","5","(8)","Bangkok"
"z4oq","Tamil Nadu","Indian","4.5","(100+)","Bangkok"
"ujfd","Termtem Coffee and Studio (Sathorn)","Beverages","5","(9)","Bangkok"
"krvc","Bomber Dog (The Seasons Mall)","Korean","5","(12)","Bangkok"
"v4w8","Lim Lao Ngow (Victory Monument)","Thai","4","(6)","Bangkok"
"phw9","Ka Pow Tad Jack Phu Kha Yak (Ratchathewi)","Thai","5","(37)","Bangkok"
"eqbv","Please Pressed Coffee and More","Beverages","5","(1)","Bangkok"
"v1nw","KK Cuisine","Chinese","4.7","(500+)","Bangkok"
"p2hf","Guay Jub Yuan Tamjai","Thai","4.6","(100+)","Bangkok"
"olmr","Mono cafe","Thai","4.9","(64)","Bangkok"
"mogp","Yoltawan Flower And Coffee Cafe","International","4.9","(17)","Bangkok"
"yfcw","Figure Ground Cafe","Beverages","3.9","(4)","Bangkok"
"r1ud","Gang Tai OK. Pah Lek Kao Gang Pak Tai","Thai","4.7","(1000+)","Bangkok"
"fvnl","Baan Nawa Homemade","Beverages","4.8","(14)","Bangkok"
"guvx","Sutthisan Shark Fin","Chinese","4.4","(68)","Bangkok"
"mhme","Mala Hong Hao","Thai","3","(31)","Bangkok"
"eqln","Moogrob HERO (The Season Mall Sanam Pao)","Thai","4.6","(56)","Bangkok"
"de8d","Pa Hoi Guay Tiew Kai Rods Zing","Thai","4.9","(64)","Bangkok"
"nwel","Southern Curry Rice Inthamara 33","Thai","4.5","(500+)","Bangkok"
"k9dk","Je Aug Kai Zap","Thai","4.8","(42)","Bangkok"
"g7jb","CIBO","Asian","4.7","(32)","Bangkok"
"lchf","Kindee Healthy Food","Thai","4.9","(100+)","Bangkok"
"ieq2","Guay Jub Nam Kon (Rajavithi Hospital)","Thai","5","(5)","Bangkok"
"d7hv","Lao Duck Noodle","Thai","4.9","(9)","Bangkok"
"u9dg","Kao Tom Ped Saphan 3 (Thanon Chan)","Thai","4.5","(100+)","Bangkok"
"u6rx","Royal crown bakery","Thai","4.8","(100+)","Bangkok"
"and5","Vanilla Prince Cafe (Silom Surawong)","International","5","(12)","Bangkok"
"v2ms","Kanom Jean Nam Ya Tum Mue","Thai","4.7","(1000+)","Bangkok"
"v6il","Sugam Indian Veg Restaurant (Silom)","Indian","4.3","(4000+)","Bangkok"
"b4zc","Som Tum Noi Hua Moom (Narathiwat Ratchanakarin 8)","Thai","4.3","(100+)","Bangkok"
"s3fs","Toy and Coffee","Beverages","4.5","(32)","Bangkok"
"f7ad","Doragon Bubble Milk Tea","Beverages","4.7","(500+)","Bangkok"
"jepb","Suki Mu Mak Arma Hong (Yaowarat)","Thai","4.5","(8)","Bangkok"
"b993","Red Drip Cafe - Specialty Coffee (Ratchathewi)","Beverages","5","(56)","Bangkok"
"m10y","Square 2 Chocolate","Beverages","5","(6)","Bangkok"
"u0nh","Let's Eat","International","4.5","(500+)","Bangkok"
"zv9u","Arhan Tamsang by Kin Pla","Thai","3.5","(9)","Bangkok"
"h7nq","Mongni Cafe (Chula)","Beverages","4.6","(100+)","Bangkok"
"v8sc","Fada Coffee and Tea","International","4.8","(500+)","Bangkok"
"pyjt","Hamas Halal Food","Thai","4.8","(32)","Bangkok"
"eo7s","Bas Cafe","Beverages","5","(2)","Bangkok"
"l3sg","Kho Khai and Mala Honghau (Chan Road)","Thai","5","(31)","Bangkok"
"wmn3","Kitchen Kam Lung","Asian","5","(6)","Bangkok"
"ceu5","CHUQ TEA (Surawong)","Beverages","4.6","(43)","Bangkok"
"yhnt","Red Istanbul Turkish Restaurant","Middle Eastern","4.4","(95)","Bangkok"
"koni","Guay Tiew Ruea Fai Laep (Sam Yan Chula 11)","Thai","4.6","(18)","Bangkok"
"vqih","Hey Pad Thai Mai Wa Hoi Tod","Thai","4.3","(57)","Bangkok"
"s1vr","Yayoi Restaurant (The Season Phahonyothin)","Japanese","4.6","(500+)","Bangkok"
"giww","Som Tum Yai Nu","Thai","4.4","(79)","Bangkok"
"komj","Moo Tod 2 Tee","Thai","4.3","(75)","Bangkok"
"ixyq","Jae Yai Guay Tiew Ped","Asian","4.8","(19)","Bangkok"
"o8uv","Rung Ar Han Tam Sung (Sang Kom Song Kor 28)","Thai","4.6","(100+)","Bangkok"
"q9qw","Sas Yum (Lat Phrao 87 Market)","Thai","4.2","(100+)","Bangkok"
"kaew","Gui Chai Chao Nai Gui Chai Tokkai (Sutthisan)","Thai","4.6","(33)","Bangkok"
"t5hp","Suananda Vegetarian Garden","Indian","4.8","(500+)","Bangkok"
"f6p1","Coffee Home","Thai","4.7","(2)","Bangkok"
"r9v9","Krua Siam (Sam Yan Chula 11)","Thai","4.6","(100+)","Bangkok"
"dfcp","Lean Fire (Sathorn)","Thai","3.8","(8)","Bangkok"
"sbkp","Nai Seau Coffee Sutthisarn","Beverages","5","(16)","Bangkok"
"drga","Su Ra Kan Korean Restaurant","Korean","5","(20)","Bangkok"
"nuau","Arhan Jan Duan by Chef Muak Lek","Thai","5","(3)","Bangkok"
"vy4o","Pa Ladda Halal Food","Thai","4.5","(100+)","Bangkok"
"eifc","Som Tum Klang Soi (Suan Luang)","Thai","5","(28)","Bangkok"
"dqqe","Saint Louis Yentafo","Asian","5","(2)","Bangkok"
"znvk","Arhan Tarm Sang Pa Ma Ree (Inthamara)","Thai","4.4","(57)","Bangkok"
"u1nv","Lookshin Samrong (Lasalle)","Thai","4.5","(100+)","Bangkok"
"c05d","Khao Kang Lung Nhuad (Kwaeng Phetburi Road)","Asian","5","(1)","Bangkok"
"fn74","Dario's Deli","Italian","5","(5)","Bangkok"
"qv64","Hi Sheng Look Chin Pla","Thai","4.9","(99)","Bangkok"
"fssp","Nai Ying Chao Kao Restaurant","Thai","4.9","(40)","Bangkok"
"j512","Paithong Station (Lat Phrao Wanghin Chok Chai 4)","Thai","4.8","(75)","Bangkok"
"t7ej","Luka Bangkok","Western","4.9","(1000+)","Bangkok"
"n3lz","Pra Chak Bakery","International","4.8","(100+)","Bangkok"
"ftrv","Mhoo Tord Nai Tumnarn (Nak Niwat)","Thai","4.8","(50)","Bangkok"
"v1ga","Bor Benz Rad Naa Yod Pak Suki Sripraya","Thai","4.5","(1000+)","Bangkok"
"l3we","Lung Folk Grilled Beef Ball","Thai","5","(58)","Bangkok"
"fpf2","Krua Mae Tanom","Thai","5","(9)","Bangkok"
"jf72","Laew Tae Ja Sung Mai Jok Ta","Thai","4.9","(16)","Bangkok"
"u9pj","Chen Chuan Chim (Lab Jab) Por Sor 2486","Thai","4.5","(1000+)","Bangkok"
"eydv","Cheetah Suki Mala","Chinese","4.3","(28)","Bangkok"
"oots","Food Expert","Thai","4.9","(100+)","Bangkok"
"w0fh","Today Steak (Samyan Market)","Western","4.6","(2000+)","Bangkok"
"suja","Krua Kra Jeab","Thai","4.1","(23)","Bangkok"
"ppl0","Salapao Shanghai (Sathu Pradit 20)","Chinese","5","(40)","Bangkok"
"k83i","Oishi Biztoro (Tops Sathupradit)","Japanese","5","(44)","Bangkok"
"kzdv","Tiew Nuea Ab Zap (Sathu Pradit)","Thai","4.9","(100+)","Bangkok"
"vnwb","Kui Chai A Ma (Talat Sam Yan)","Chinese","4.9","(26)","Bangkok"
"u0sy","Teho Roti Chachuk","Thai","4.6","(100+)","Bangkok"
"jsnn","Durianism Cafe (Samyan)","Thai","2.9","(10)","Bangkok"
"u3iw","Krua Krok Yai","Thai","4.7","(5000+)","Bangkok"
"t3hr","Sirin Vietnamese Noodle","Vietnamese","4.7","(1000+)","Bangkok"
"mcvn","Pung Pung Jung","Asian","4.7","(7)","Bangkok"
"q1mv","Je Na Ar Han Tam Sang (Jao Gao)","Thai","4.9","(1000+)","Bangkok"
"h7ll","Wan Yen Ban Ponlamai","Thai","4.8","(500+)","Bangkok"
"u1sl","Bua Loy Klom Kleaw by Mae Keaw (Saint Louis)","Thai","4.7","(100+)","Bangkok"
"yr5u","Teow Rua Silom (Silom Boat Noodle)","Thai","4.8","(55)","Bangkok"
"u7od","Pa Deaw Teaw Rue","Thai","4.7","(1000+)","Bangkok"
"u7qc","Raan look Hin","Thai","4.5","(2000+)","Bangkok"
"x7pe","Meepla Namyapu","Thai","4.8","(100+)","Bangkok"
"c7av","Got​ Crepe and Pizza​ Halal","American","4.5","(100+)","Bangkok"
"szyd","Ubon Mhoo Jum (Soi Chan 22)","Thai","5","(42)","Bangkok"
"cw8n","Moo Ping 81 (Talat Wat Khaek)","Thai","4.2","(72)","Bangkok"
"t5vg","Pe Aor Tomyum Noodle","Thai","4.6","(1000+)","Bangkok"
"v4gz","Guay Tiew Kae Silom (Soi Yenchit)","Thai","4.8","(1000+)","Bangkok"
"t8fa","Printa Cafe","60 min","4.7","(37)","Bangkok"
"u1qt","Tevada Pork Noodle","Thai","4.5","(1000+)","Bangkok"
"np0f","Kao Soi Khun Chuan","Thai","4.6","(57)","Bangkok"
"atzh","Daleefah Halal Food","Thai","4.5","(100+)","Bangkok"
"ias9","3 Tor Phol La Mai Phrom Rab Pa Than","Thai","4.5","(52)","Bangkok"
"svnq","Pork Krob Krob","Thai","4.9","(9)","Bangkok"
"o2vv","Moo Satay Kingpetch","Thai","4.9","(100+)","Bangkok"
"vkc4","Pantae Somtum Suki Moojum (Soi Nawamin 24)","Thai","4.2","(98)","Bangkok"
"g8dq","Sweety Restaurant","Thai","4.6","(100+)","Bangkok"
"ou66","Phon La Mai Phrom Than Baan Hia Pong (King Phet)","Thai","4.9","(23)","Bangkok"
"m1da","Faiz Grilled Chicken","Asian","4.6","(100+)","Bangkok"
"ghnv","Guai Jub Ama (Chan 31)","Thai","4.5","(5)","Bangkok"
"m6dd","Pu Au Coffee (Petchburi 7)","Beverages","4.9","(100+)","Bangkok"
"k9vu","Sri Ananda Bhawan Bangkok","Indian","4.1","(100+)","Bangkok"
"a7vr","Lek Jam Somtum Tam Sang and Fruit","Thai","4.4","(1000+)","Bangkok"
"z9ow","Roti Blah Blah","Thai","4.6","(100+)","Bangkok"
"xpw8","Baansensai (Nakniwat Road)","Thai","5","(2)","Bangkok"
"hvbf","Khao Kaeng Tai Da Kai Tod","Thai","4.3","(13)","Bangkok"
"e1sm","Sang Dao Bamee Geaw","Thai","4.8","(500+)","Bangkok"
"m1a8","Gauy Tiew Ped Sathu","Thai","4.9","(18)","Bangkok"
"cyj8","Khao Daeng Kaeng Tai by Khun Pen (Nawamin 24)","Thai","4.6","(500+)","Bangkok"
"t373","At a time cafe (Sathu Pradit Road)","Beverages","5","(3)","Bangkok"
"gds6","Test Kitchen by The Food School","Beverages","5","(1)","Bangkok"
"z6f2","Epia (Ari)","Thai","3.9","(3)","Bangkok"
"miqv","Guay Tiew Moo Rung Rueang Sap","Thai","4.5","(100+)","Bangkok"
"h2a9","Kebab Box Silom Soi 20","Mexican","1.7","(34)","Bangkok"
"em4b","Flat 21 BKK (Nawamin 24)","Asian","4.9","(12)","Bangkok"
"qoar","Ko Fae Patongko Kafae (Sutthisan Winitchai Road)","Beverages","4.2","(34)","Bangkok"
"t8nx","Khao Moo Dang See Morakot","Thai","4.6","(2000+)","Bangkok"
"nlh9","Heng Heng Heng Moo Krata (Sathupradit)","Thai","5","(8)","Bangkok"
"asqp","Krua Mae Koon Lamoon Nae (Ratchathewi)","Thai","5","(26)","Bangkok"
"msip","Jiaozi","Chinese","4.4","(12)","Bangkok"
"ml9m","Ju Bar Kuaytiew Kai Mara Buffet","Thai","4.8","(74)","Bangkok"
"ruct","Cha nom taiwan ant-mod","Beverages","4.4","(87)","Bangkok"
"uw5f","Holy Donut Paczkarnia","Western","3.6","(38)","Bangkok"
"al6v","Kue Dee (Soi Chan 24)","Thai","4.2","(12)","Bangkok"
"wae8","Lively Machine (Ratchadaphisek 24)","Beverages","4.5","(11)","Bangkok"
"oloj","17 Pork Leg","Thai","5","(21)","Bangkok"
"j3y0","Ratna Khiang Empire (Phetchaburi Road)","Thai","4.4","(67)","Bangkok"
"bzsx","Toi Guay Tiew Ruea Wat Makok (Victory Monument)","Thai","4.9","(100+)","Bangkok"
"fjtk","Pan Pan Healthy Homemade (Chok Chai 4)","International","2.3","(6)","Bangkok"
"jhem","Senta (Samyan)","Asian","3.7","(14)","Bangkok"
"h13q","Akin Som Tum Hua Moom (Suan Luang Square)","Thai","5","(1)","Bangkok"
"c0h0","Phonlamai Sod Pa Dam (Phetchaburi Road)","Thai","4.9","(23)","Bangkok"
"n2mr","Indian and Srilankan Halalfood","Indian","4.1","(100+)","Bangkok"
"hmks","Khai Kratha Kafae Khanom Pang Be Local (Vibhavadi Rangsit Road)","Vietnamese","2.9","(17)","Bangkok"
"uhdy","Racha Kanom Tokyo Phet (Chan Road)","Thai","4.7","(66)","Bangkok"
"kx00","Kaphao Lom Yak","Thai","5","(5)","Bangkok"
"t4sh","Flavours of India","Indian","4.6","(3000+)","Bangkok"
"xv1k","Malala​ Noodle​","Chinese","5","(2)","Bangkok"
"e1q3","In 25 Cafe","Thai","3","(9)","Bangkok"
"v6ul","Joke Mhoo Prueksa","Thai","4.6","(100+)","Bangkok"
"v8qc","Tum Jung Gu","Thai","4.5","(500+)","Bangkok"
"xt5u","Pang Ping Lava Homemade Ran Lab (On Nut 84)","Desserts","4.9","(3)","Bangkok"
"j3dp","Srilankan and South Indian Halal","Indian","4.1","(76)","Bangkok"
"fdyb","Joke Samyan Moo Satay Nai Song (Sathu Pradit)","Thai","5","(25)","Bangkok"
"zfm6","Pattama Pla Phao","Thai","5","(38)","Bangkok"
"w5lh","Guay Jub Gradok Aon (Silom 32 Market)","Chinese","4.6","(500+)","Bangkok"
"no3o","Preaw Arhan Tamsang (Chok Chai 4)","Thai","4.5","(100+)","Bangkok"
"e3uh","Aroi Soi 5 Mai Aroi Gin Free","Thai","4.4","(100+)","Bangkok"
"auk4","Kao Mun Gai Saphan Luerng (SCB)","Thai","4.8","(100+)","Bangkok"
"ifq5","Zhang Lamian","Chinese","4.8","(86)","Bangkok"
"wjey","Haab Khanom Khai Songkhla","Thai","5","(4)","Bangkok"
"o7gb","Ar Han Esan Loong Auan (Petchaburi Soi 5)","Thai","3.9","(32)","Bangkok"
"k79m","Shabeebee House (Suanluang Square)","Indian","5","(47)","Bangkok"
"v2l4","Favorite Friday (Suanluang Square)","Beverages","5","(12)","Bangkok"
"f7js","Valen Khao Man Kai","Thai","4.6","(2000+)","Bangkok"
"m7ic","Yum Satan Gon","Thai","4.7","(15)","Bangkok"
"v3tx","Gohan (Petchaburi 5)","Japanese","4.6","(100+)","Bangkok"
"eje5","Kra Pho Pla Yaowarat (Lotus Liab Thang Duan Ram Inthra)","Thai","2.7","(3)","Bangkok"
"zsjt","Thippawan Miang Pla Phao","Thai","4.5","(22)","Bangkok"
"u7em","Pinto Mae","Thai","4.8","(100+)","Bangkok"
"gpl4","Kanom Pang Saphan Luerng","Thai","4.5","(67)","Bangkok"
"d8yr","Khun Phu Kitchen","Thai","4.9","(500+)","Bangkok"
"ayvg","Karmhoo Kurobuta 5 Awards Aroi (Ladprao 35/3)","Thai","4","(1)","Bangkok"
"u6bs","Larb Ya-So Nong Wee 2","Thai","4.5","(1000+)","Bangkok"
"jcx4","Ar Hong 1970 (Thai Ruean Market)","Chinese","4.9","(100+)","Bangkok"
"cf2z","Guay Tiew Ruea Por Pra Teep (Seri Thai)","Thai","2.8","(7)","Bangkok"
"q0yk","Po Pla Yentafo (Phetchaburi 10)","Thai","4.9","(500+)","Bangkok"
"ibgb","Nong Cake","Thai","4.5","(100+)","Bangkok"
"u1wx","Yummy Thai Food","Thai","4.7","(100+)","Bangkok"
"lhzv","Khao Niew Thep Moo Thip (Soi Vibhavadi Rangsit 16)","Thai","4.6","(100+)","Bangkok"
"y1cg","The Coffee Club (Mode Sathorn)","International","4.5","(100+)","Bangkok"
"uu5r","Rab Cha (Soi Ratchadaphisek 19)","Beverages","5","(13)","Bangkok"
"p6pg","iSanook Cafe","Thai","4.6","(100+)","Bangkok"
"u6rv","Krua Baan Hed","Thai","4.4","(1000+)","Bangkok"
"o8cz","Cafe Amazon (Mahidol Dental)","Beverages","4.6","(1000+)","Bangkok"
"tugt","Nung Nueb Fried Mochi","International","5","(3)","Bangkok"
"j896","Ran Pi Da","International","2.6","(3)","Bangkok"
"bno8","Ek Khao Man Kai Pratunam (Soi Phetchaburi 10)","Thai","4.3","(9)","Bangkok"
"rb2m","Grilled Town","Indian","3.9","(17)","Bangkok"
"zvy6","Krung Thep Nam Pla Whan Por Sor 2525","Thai","5","(5)","Bangkok"
"u7gy","Maruay","Thai","4.6","(2000+)","Bangkok"
"hedz","Jae Pui Khao Man Kai Rod Ded","Thai","4","(4)","Bangkok"
"iv1v","Guay Tiew Neua Pa Plern","Thai","3.9","(3)","Bangkok"
"e0wv","Pu Ar Harn Tarm Sung","Thai","4.6","(100+)","Bangkok"
"y1pj","Guay Tiew Kai","Thai","4.8","(1000+)","Bangkok"
"xy31","Coco Monkey (Lieb Duan Ram Inthra)","Beverages","5","(27)","Bangkok"
"ubbq","Mai Iam","Asian","5","(1)","Bangkok"
"zo5t","Chun Kaprao Ded Ratchada","Thai","4.6","(73)","Bangkok"
"fb27","Sai Nom (Ratchathewi)","Beverages","4.6","(100+)","Bangkok"
"kmos","Nom Pun and Keto (Siam Stadium Hostel)","Beverages","3.6","(2)","Bangkok"
"gm1o","Inthanin Coffee (Worawat Building Silom)","Beverages","4.6","(25)","Bangkok"
"oo1r","Hia Ju Guay Tiew Tom Yam Moo Bacho Soot Boran Over 60 Years (Lat Phrao 71)","Thai","2.9","(6)","Bangkok"
"hk46","Chang Moo Tod","Thai","5","(15)","Bangkok"
"cuq8","Happy Box","Beverages","4.9","(100+)","Bangkok"
"qmev","HAPPY ADDEY - Vegan Ice Cream (Dairy-Free. Made from fresh almond milk.)","International","5","(5)","Bangkok"
"u2ev","Diew Dai Ar Harn Pak Tai","Thai","4.8","(1000+)","Bangkok"
"u5xc","Satanee Khaopud","Thai","4.7","(2000+)","Bangkok"
"nzci","ZURU  Contemporary Japanese Flavors (Bangna)","Japanese","4.9","(23)","Bangkok"
"fgep","Haikee Kitchen","Asian","5","(19)","Bangkok"
"hixm","Kuaitiew Pak Mhor Baanaui","Vietnamese","4.8","(97)","Bangkok"
"kfw0","Gateaux House (BTS Ari)","Beverages","4.9","(9)","Bangkok"
"fmg7","Lui Fire (Ratchada)","Thai","4.7","(82)","Bangkok"
"i1dt","Tatoh Arhan Tam Sang (Inthamara 25)","Thai","4.9","(11)","Bangkok"
"u9mf","Guay Teaw Gai Mala","Thai","4.7","(100+)","Bangkok"
"t9pd","Taste of Mumbai Haji Ali","Indian","4.3","(100+)","Bangkok"
"y1ww","Kaolao Sam-Moo Kho Kha-Moo Roi Ar-Jarn","Thai","4.7","(100+)","Bangkok"
"nkuz","Tum Ga Yum","Thai","4.7","(100+)","Bangkok"
"j1w2","Seouls Coal (Samyan)","Korean","5","(5)","Bangkok"
"y4nu","Nham Nueng Moo Yor Thanyarat","Vietnamese","3.8","(100+)","Bangkok"
"ajyh","Moo Satay Tua Klom (Lad Prao Wang Hin Branch)","Thai","5","(2)","Bangkok"
"yq5l","Chao Sua Mala Thang","Chinese","4.9","(4)","Bangkok"
"aq26","Cha 3 Ma (Ari)","Beverages","4.4","(8)","Bangkok"
"o5ru","Krua Nutt Gunn","Thai","4.5","(75)","Bangkok"
"q0yc","True Coffee  (Central Festival East Ville)","Beverages","4.8","(47)","Bangkok"
"e4lp","Fire Chilli (Ratchada19-Viphavadee16)","Thai","4.5","(100+)","Bangkok"
"e4pt","Kapraow Mae Bong (Ratchada19-Viphavadee16)","Thai","4.6","(100+)","Bangkok"
"e6mj","Cha Ar Ma (Lotus rama 1)","Beverages","4.9","(69)","Bangkok"
"y0nk","Ton Phai Suki","Thai","4.3","(100+)","Bangkok"
"v1ul","108 Coffee","Beverages","4.9","(23)","Bangkok"
"jdga","Guay Tiew Nua Tang Jek Wu","Thai","5","(1)","Bangkok"
"k2et","Annai Kitchen","Indian","2.6","(37)","Bangkok"
"zqy6","SHABU LAB (SAMYAN)","Thai","5","(3)","Bangkok"
"cmoh","Suki Hiw Tung Vee Tung Van (Inthamara)","Thai","5","(4)","Bangkok"
"t09a","Somboon Chinese","Chinese","5","(5)","Bangkok"
"qcnb","Somtam Neua (Phaholyothin 8)","Thai","4.8","(100+)","Bangkok"
"g0g7","Its Not Tokyo","Thai","5","(1)","Bangkok"
"r4jj","Namnuaeng Halongbay Bangkok","Vietnamese","4.7","(100+)","Bangkok"
"guw2","Smoothies Coffee by Horseshoe Café","Beverages","4.9","(77)","Bangkok"
"tvjt","Sathu Nam Taohu","Beverages","4.2","(4)","Bangkok"
"gv1m","Chikalicious (Ari)","International","5","(6)","Bangkok"
"u5wm","Lee Cafe (Silom Tower)","Chinese","5","(38)","Bangkok"
"u5wn","Krua Auttharod By Napat","Thai","4.7","(500+)","Bangkok"
"ihui","The Pasta House (Silom)","International","4.8","(27)","Bangkok"
"z3bf","Yellow Spoon (Central Eastville)","International","4.8","(49)","Bangkok"
"r7zg","Showroom E-Sarn Seafood","Thai","4.3","(29)","Bangkok"
"c5g9","Gan Mala","Thai","5","(3)","Bangkok"
"vwxr","Tung Chae Tao Tan (Banthat Thong)","Thai","4.8","(43)","Bangkok"
"olsp","Zaab Eli","Thai","4.7","(100+)","Bangkok"
"qcai","Addict Coffee and Wine","Beverages","4.6","(52)","Bangkok"
"qcb5","Gluay Ping Gluay Tod Na Siam by Khun Por and Luk Ying (Lat Phrao Road)","Thai","5","(65)","Bangkok"
"xb87","I Love Pasta and Risotto","International","4.3","(2)","Bangkok"
"mbbo","Kaprao Kai Dao by Chef Lin","Thai","4.3","(49)","Bangkok"
"r9sr","Ka Nung Ha Pork Blood Soup (Ratchada 28)","Thai","4.8","(500+)","Bangkok"
"fq5l","Han Tha Dindaeng","Thai","4.6","(73)","Bangkok"
"u9no","Kai Nai Hin","Thai","4.7","(1000+)","Bangkok"
"z4vg","Hinoya Curry (Bantadthong)","Japanese","4.6","(100+)","Bangkok"
"sr68","Kao Pla Kea Kao Nam Prink Ka Nung Ha","Thai","4.9","(59)","Bangkok"
"e4wc","Cha King (Ari)","Beverages","4.8","(100+)","Bangkok"
"buq6","Daddy Do Moo Krata","Thai","4.7","(16)","Bangkok"
"ep5b","Khao Yam Kai Sab Khao Namprik Pak Tom Pla Too Tod","Thai","5","(4)","Bangkok"
"ybb9","Aroi Pa Plern Kanom Thai Khun Na Phap (Chokchai 4)","Thai","4.8","(18)","Bangkok"
"u9py","Salmon Republic (Si Phraya)","Japanese","4.8","(16)","Bangkok"
"s8hq","Jabir Halal Food","Thai","4.5","(500+)","Bangkok"
"plvb","Guay Tiew Ruea Pu Ploy","Thai","4.8","(500+)","Bangkok"
"jrkp","Seng Crab Egg Noodles Shrimp Dumpling (Banthatthong)","Thai","4.7","(39)","Bangkok"
"j7dl","Goroti Cha Chuk (Latphrao Wang Hin)","Thai","4.7","(100+)","Bangkok"
"r7bo","Tickled Pink Ari","Thai","5","(27)","Bangkok"
"ymjf","Everyday Healthy (Vibhavadi 16)","Thai","5","(3)","Bangkok"
"p7qb","Barney's Burger Joint","Western","5","(11)","Bangkok"
"xh5y","Tum Leak Daek Aroi","Thai","5","(2)","Bangkok"
"xgej","Ko Tung Boat Noodle Baimai (Ramkhamhaeng 94/1)","Thai","4.4","(31)","Bangkok"
"awfp","Kaopiak Guai Chap Yuan Tom Sen Heng I Lee","Asian","4.6","(9)","Bangkok"
"lq2p","Pizza (Phetchaburi Soi 10)","Italian","2.4","(37)","Bangkok"
"sixi","Okasan Bento","Japanese","4.9","(100+)","Bangkok"
"n582","Nice to Meet Yum","Thai","4.8","(28)","Bangkok"
"m5uq","Kin Khao Kin Nam","Beverages","4.7","(1000+)","Bangkok"
"t3qa","Saravanaa Bhavan","Indian","4.5","(1000+)","Bangkok"
"gqej","Guay Tiew Krua Prang Prung","Thai","3.9","(4)","Bangkok"
"wvog","Smoothies Please (Branch 1)","Beverages","4","(11)","Bangkok"
"j6sw","Good Monday (Ari)","Beverages","4.9","(100+)","Bangkok"
"c26s","K and M Kao Moo Tod  Hia Kun","Thai","5","(1)","Bangkok"
"fgm9","Ababa Coffee (Soi Phahonyothin)","Beverages","4.4","(3)","Bangkok"
"kudu","DAILY DONUTS","Desserts","5","(3)","Bangkok"
"jajn","Lab Nua Udon (Vipavadi 16)","Thai","4.6","(100+)","Bangkok"
"dquj","Kai Yang Tipparos","Thai","4.7","(100+)","Bangkok"
"oky7","Lod Chong Sing Ka Poh Sood A Ma (Ari)","Desserts","5","(1)","Bangkok"
"g4jz","Cafe Inspired","Beverages","4.8","(100+)","Bangkok"
"ucd9","Aribica Specialty Coffee","Beverages","4.9","(70)","Bangkok"
"mhdq","Chacheese Tea Bar (Ari)","Beverages","4.9","(6)","Bangkok"
"h6s0","Shalala - Banthat Thong","Beverages","4.8","(17)","Bangkok"
"jggt","Larb Ubon Kontrakarn (Charoen Rat)","Thai","4.4","(100+)","Bangkok"
"t6ah","Kaizen Sushi and Hibachi (Ari)","Japanese","4.5","(500+)","Bangkok"
"hz8w","Saima Food Master","Indian","2.2","(24)","Bangkok"
"nrlx","Khao Soi Lamduan Fa Ham Chiang Mai (Banthat Thong)","Thai","4.7","(100+)","Bangkok"
"qrzo","Tao Hu Tod Ban Chang","Thai","4.7","(100+)","Bangkok"
"gpgs","QQ Dessert (Central East Ville)","Asian","5","(51)","Bangkok"
"m48e","Ban Ka Phrao (Sathon)","Thai","3.5","(34)","Bangkok"
"w8td","Yut Seafood Delivery","Thai","5","(9)","Bangkok"
"xdo3","Khao Moo Deang Moo Krob  Chao Kao San Lak Mueang","Chinese","4.6","(54)","Bangkok"
"st64","Tam Sung and Khrueang Duem (Samsen Nai)","Thai","4.2","(82)","Bangkok"
"l0wn","The Eateria Cloud","Asian","4.6","(28)","Bangkok"
"lemm","Jok Ari 1","Thai","4.8","(89)","Bangkok"
"x3kl","Guay Tiew Ruer Mae Wanla","Thai","4.7","(2000+)","Bangkok"
"mjln","KOOMI (Central Festival Eastville)","Beverages","5","(94)","Bangkok"
"wr21","Kanom (Central Festival Eastville)","Thai","4.9","(4)","Bangkok"
"gb48","Aricious Bakeroom (Nakniwat)","Beverages","4.5","(5)","Bangkok"
