StoreId,CompleteStoreName,FoodType,AverageRating,Reviewers,City
e0nl,Kuay Tiew Pha Pha,Thai,4.6,(100+),Kamphaeng Phet
a1hc,Phoo Jad Kan Khao Nueng,Thai,4.6,(100+),Kamphaeng Phet
s2wj,Kooloo Chanomniew and Kooloo Mala,Chinese,4.2,(100+),Kamphaeng Phet
wygd,Arnon Kanom Whan Kanom Thai and Bakery,Thai,2.4,-2,Kamphaeng Phet
y5ac,Shy See Bamee Kaew At Paksoi Panit,Thai,4.8,(1000+),Kamphaeng Phet
zgrw,Krua Jira Yumzap Tamsung Guay Tiew Ruea Lookchin Tod,Thai,4.9,-40,Kamphaeng Phet
t684,Ka Prao Rider,Thai,4.6,-14,Kamphaeng Phet
a2rb,Tamsang Yee diew,Thai,3.8,(100+),Kamphaeng Phet
xxck,Kom Khaow Tom,Thai,4.8,(100+),Kamphaeng Phet
xkti,Tum Krok Tak (Lotus Kamphaeng Phet),Thai,4.9,-33,Kamphaeng Phet
qfd5,Padthai Yai Lamom Kanom Bueang Kai Guay Tieo Sut Sukhothai,Thai,4,-16,Kamphaeng Phet
e4l9,Moo Joom Kamphaeng Phet at Kalothai,Thai,4.8,(100+),Kamphaeng Phet
o2fg,Kuay Tot Ban Kong Kwan,Thai,4.9,-93,Kamphaeng Phet
h4uq,Khao Kang Pa Kram,Thai,4.8,(100+),Kamphaeng Phet
yjsh,Steak Bar (Kamphaeng Phet),Western,4.8,-15,Kamphaeng Phet
c6ts,Nam Ngiew Mueang Nua by Kuay Tod Nay Pan,Thai,4.1,(100+),Kamphaeng Phet
wx2h,Switch on Black Cocoa and Krua Jira,Beverages,4.8,-13,Kamphaeng Phet
fyxv,Pizza hut (Kamphaengphet),Italian,4.8,(500+),Kamphaeng Phet
sqpi,Tum Zaab Pak Rabert,Thai,2.8,-15,Kamphaeng Phet
a2un,Mala By The Road,Chinese,4.5,(500+),Kamphaeng Phet
dado,Klom Kloam Jaw Hon,Thai,4.7,-69,Kamphaeng Phet
s3tf,Yum Zab and Auan Sai Yang,Thai,4.6,-85,Kamphaeng Phet
e0ok,Kao Man Kai Lam Sam,Thai,4.4,-51,Kamphaeng Phet
x2gi,Medee Mini Cafe,Thai,4.7,(1000+),Kamphaeng Phet
x9oi,Kra pao nai soi by Crepe Kai Thoon,Desserts,4.6,(500+),Kamphaeng Phet
f1jb,Nong Shell Plamuenk sod Yak,Thai,4.5,(100+),Kamphaeng Phet
y7sy,Khao Kang Mae Lamyai,Thai,4.5,(100+),Kamphaeng Phet
ujiy,Arhan Clean Double B,Thai,5,-45,Kamphaeng Phet
s8q2,Pingyang Mala Good Idea,Thai,4.4,-75,Kamphaeng Phet
q7ci,ZabZeed By P Mol,Thai,4,-29,Kamphaeng Phet
mjk8,Kauy Tiew Tomyum See Krong Moo Toon,Thai,3.8,-42,Kamphaeng Phet
y6es,Jaewhon Yangterk,Thai,4.4,(100+),Kamphaeng Phet
a1eg,Krua Jao Praya,Thai,1.7,-10,Kamphaeng Phet
y7of,Pizza Street,Italian,4.7,(500+),Kamphaeng Phet
clx5,Gyoza Song Khrueng by Ice Oil (Bang Sai),Thai,4.9,-13,Kamphaeng Phet
g0hd,Kuay Tiew Ped Lertchai,Thai,4.4,(100+),Kamphaeng Phet
a3pd,Lung Rob Tam Sang,Thai,4.8,(3000+),Kamphaeng Phet
c1xk,Je Dang Tamsang,Thai,4.6,(100+),Kamphaeng Phet
x6fc,Tum Tid Pak,Thai,4.4,(1000+),Kamphaeng Phet
a3ix,Best Bakery,International,5,-25,Kamphaeng Phet
a6kw,mhoo tod mhoo yim,Thai,4.3,-74,Kamphaeng Phet
a4cs,Tiew Rimrua Kai Toon Mara,Thai,4.6,(100+),Kamphaeng Phet
uj7h,Choco Bee,Asian,3.1,-30,Kamphaeng Phet
mdh2,Guay Tiew Num Chai (Kamphaeng Phet),Asian,5,-3,Kamphaeng Phet
l2cb,R Han Tamsang Home i Tim,Thai,4.3,(100+),Kamphaeng Phet
a2dm,Zab Nua Krua E-San,Thai,3.8,(100+),Kamphaeng Phet
h5wr,Nam Tao Hoo 100 Percent,Beverages,4.6,(100+),Kamphaeng Phet
e84s,Porz Coffee,Beverages,3.1,-53,Kamphaeng Phet
sj5i,Bua Pan Sai by Phat Sai Pay,Thai,4.9,-5,Kamphaeng Phet
x4yq,Tam Raet Sep Nua,Thai,3.9,(1000+),Kamphaeng Phet
ulxt,Krua Lang Baan (Nong Pling),Fast Food,4.9,-10,Kamphaeng Phet
x7gg,Ko sa Noodle,Thai,4.5,(100+),Kamphaeng Phet
x8qm,Chay See Mee Kieaw (4 Yaek Makro),Thai,4.7,(100+),Kamphaeng Phet
sej6,Wa Grill Yakiniku (Kamphaeng Phet),American,4.7,-19,Kamphaeng Phet
c0oh,Som Tum Kok Yak,Thai,4.1,(1000+),Kamphaeng Phet
x2ww,Miang Pla Pao U-Turn,Thai,4.6,(500+),Kamphaeng Phet
g9hx,Somtam Kod Zab Tam Nua,Thai,4.4,-70,Kamphaeng Phet
cild,Kuai Tiao Tao Than (Soi Panich),Thai,4.8,-6,Kamphaeng Phet
x8ry,Rad Na Khiang Empire Kamphaeng Phet,Thai,4.6,(500+),Kamphaeng Phet
warn,Por Pia (Soi Panit),International,3.6,-2,Kamphaeng Phet
x4px,Kra Phera lung Hrang,Thai,4.7,(100+),Kamphaeng Phet
a6mp,Nam Khang Sai Mae Jae,Thai,4.9,(100+),Kamphaeng Phet
e4k6,Yang Hai Premium,Thai,4.8,(100+),Kamphaeng Phet
yfln,Salad Me,International,4.7,-26,Kamphaeng Phet
y8eu,Shabu Moo Ood (Kamphaengphet),Thai,4.7,(100+),Kamphaeng Phet
m8ww,Zab Sood Sak,Thai,4.5,(1000+),Kamphaeng Phet
ofnf,Yok Shot,Thai,3.2,-14,Kamphaeng Phet
y4ar,Guay Jop Na Ran Bank Tora l Sia,Thai,4.6,(100+),Kamphaeng Phet
y8ak,Rook Jeab,Thai,4.5,(100+),Kamphaeng Phet
nd3i,Sang Katiew by Tuk,Thai,4.7,-20,Kamphaeng Phet
uoea,Yum station (rat ruam chai),Thai,4.7,-27,Kamphaeng Phet
ebsb,Long Dong Yum (Kamphaeng Phet),Thai,4.9,-29,Kamphaeng Phet
c3lf,Coffee and Sandwich by S,Beverages,4.7,(100+),Kamphaeng Phet
b0ea,Mala Tunglak,Chinese,4.7,(100+),Kamphaeng Phet
ma39,Takoyaki Sai Teak,Japanese,5,-23,Kamphaeng Phet
z5fa,Mister Donut (Big C Kamphaeng Phet),American,4.7,(100+),Kamphaeng Phet
x1zz,The Pizza Company (Big C Kamphaengphet),Italian,4.7,(1000+),Kamphaeng Phet
h1nc,4 Monkeys Healthy,Beverages,4.1,-77,Kamphaeng Phet
s87l,Krua Mae Jiab,Thai,4.5,(100+),Kamphaeng Phet
mmrs,Khaowtom Ruamthai,Thai,4.7,(100+),Kamphaeng Phet
q1nn,Krua P Karn,Thai,4.4,(500+),Kamphaeng Phet
m3hm,Yang Yuan Vietnam,Asian,4.5,(100+),Kamphaeng Phet
a1bh,Dairy Queen (Big C Kamphengphet),Thai,4.6,(100+),Kamphaeng Phet
h9ic,Noodle Ko Yuan by Jintana,Thai,4.5,-56,Kamphaeng Phet
s7jt,Krua Bai Tong,Thai,4.3,(100+),Kamphaeng Phet
dqci,S&P Bakery Shop (Big C Kamphaeng Phet),International,4.4,-20,Kamphaeng Phet
ht0w,Somtam Luang Phra Bang (Mueang Kamphaeng Phet),Thai,4.6,-58,Kamphaeng Phet
s4vh,Guay Tiew Nuea Pueai Lae Arhan Tam Sung Je Mam,Thai,4.2,-4,Kamphaeng Phet
n13d,Arhan Tamsang Khrua Woy Way,Thai,4.9,-45,Kamphaeng Phet
sy4l,Pla Muek Yang Sri Charoen,Thai,5,-1,Kamphaeng Phet
nx3b,Bar B Q Plaza (Big C Kamphaengphet),Asian,4.9,(100+),Kamphaeng Phet
vsl5,Arigato (Big C Kamphaeng Phet),Beverages,5,-40,Kamphaeng Phet
f5dr,Look Chin Thip (Makro Kamphaengphet),Thai,2.5,-4,Kamphaeng Phet
a4kp,Sam Lao Tum Zap,Thai,4.6,(500+),Kamphaeng Phet
f1bq,Popcorn Major (Major Cineplex Big C Kamphaengphet),International,4.8,(100+),Kamphaeng Phet
z1yp,Tum Loei Na Kamphang,Thai,4.3,(500+),Kamphaeng Phet
ozqh,Guay Tiew Tom Yum Mae Yai,Beverages,5,-50,Kamphaeng Phet
k2gf,Big B Coffee 2,Beverages,4.9,-12,Kamphaeng Phet
e0e0,Miracle Coffee,Beverages,5,-1,Kamphaeng Phet
grwz,Khaow Khai Jeaw Song Khrueang Tuek Khiao,Thai,4.8,-56,Kamphaeng Phet
g7y9,Krua Phat Thira,Thai,5,-3,Kamphaeng Phet
yrl7,Chester's (PTT Slokbat),International,5,-44,Kamphaeng Phet
x8th,Crepe kon kampheang,Thai,4.3,-52,Kamphaeng Phet
d6wr,Swensen's (Robinson Kampeangpetch),American,4.7,(100+),Kamphaeng Phet
o0tv,MK Restaurant (Robinson Kamphaeng Phet),Thai,4.9,-85,Kamphaeng Phet
ya35,Imjung 25 Bath,Thai,4.6,(100+),Kamphaeng Phet
quvx,Pedpalo Khamoo Noomai Saka 2,Thai,4.6,(100+),Kamphaeng Phet
b5yw,Jae Su Ar Han Tam Sang,Thai,4.6,(100+),Kamphaeng Phet
ibb5,Kanom Krok Sai Talak Robinson KamphaengPhet,Thai,4.3,-37,Kamphaeng Phet
bzpg,Khaow Niew hor ban Eua,Thai,4.8,-76,Kamphaeng Phet
g3mm,Pan Moh,Thai,4.5,(500+),Kamphaeng Phet
a7yr,Pun Po Ma Phraw Phea Nom Sod,Beverages,4.6,(100+),Kamphaeng Phet
d0po,Phueng Noi Bakery (Kamphaeng Phet),Thai,4.9,-28,Kamphaeng Phet
d6pi,NOKUCHA (Robinson Kamphaeng Phet),Beverages,4.6,(100+),Kamphaeng Phet
x8on,Auntie Anne's (Robinson Kampangphet),American,4.7,(100+),Kamphaeng Phet
d0pj,Shabushi (Robinson Kampaengpet),Japanese,4.8,(100+),Kamphaeng Phet
d6xl,Lab YaSo Ahan Tamsang,Thai,3.9,(100+),Kamphaeng Phet
o8vj,Kab Klam,Thai,3.9,-99,Kamphaeng Phet
vpig,Double S Skate Park and Cafe,International,5,-29,Kamphaeng Phet
cue2,Crepe by Jang,Thai,4.2,(100+),Kamphaeng Phet
f8hp,Mister Shabu Siap Mai Robinson,Thai,4.5,-51,Kamphaeng Phet
lrji,Oishi Kitchen (Robinson Kamphaeng Phet),Japanese,5,-36,Kamphaeng Phet
mjc1,Ran Chomtung,Asian,4.1,(100+),Kamphaeng Phet
s3my,Yayoi Restaurant (Robinson Kamphaeng Phet),Japanese,4.9,(500+),Kamphaeng Phet
gqu7,A T Good View,Beverages,5,-30,Kamphaeng Phet
