"StoreId","CompleteStoreName","FoodType","AverageRating","Reviewers","City"
"tbtp","Meekhwamsook Cafe (Chanthaburi)","Beverages","5","(53)","Chanthaburi"
"ly9y","Tokiao Yak (Chanthaburi Phayatrang 3)","Thai","4.6","(100+)","Chanthaburi"
"y5rl","Chabua at Bangkok","Beverages","4.8","(100+)","Chanthaburi"
"m0gw","Jejoy Choogee Bameegeaw","Thai","4.7","(59)","Chanthaburi"
"n9bg","Ban Ahan Vietnam","Vietnamese","3.9","(100+)","Chanthaburi"
"h2fo","Ban Udom Pla Pao","Thai","4.7","(500+)","Chanthaburi"
"xnm3","Mi Yam Charoen (Chanthaburi)","Asian","4.5","(17)","Chanthaburi"
"b1hb","Kanom Thung Taek Mini","Thai","4.8","(100+)","Chanthaburi"
"nrqb","Somtum Crying (Bangkok Hospital Chanthaburi)","Thai","4.7","(100+)","Chanthaburi"
"b3th","Bang Wela Coffee and Gallery","Beverages","4.8","(1000+)","Chanthaburi"
"eou0","Nai Tu Kai Thot Talat Chatu Chak Lukchin Pla Raboet","Thai","4.7","(100+)","Chanthaburi"
"l19q","Ban Khanom Khing","Beverages","4.9","(19)","Chanthaburi"
"frd4","Golfgrob&Naikrao","Thai","5","(2)","Chanthaburi"
"tgag","Ninja Chabu","Thai","4.8","(100+)","Chanthaburi"
"zj7p","Leng Rider","Thai","4.9","(5)","Chanthaburi"
"ux58","Jea Nat Khaoniao Mamuang Khanom Wan Lae Khong Fak (Chatuchak Chanthaburi)","Thai","4.7","(48)","Chanthaburi"
"d0jz","Pad Thai Mae Namkhing","Thai","4.4","(500+)","Chanthaburi"
"d7py","Kao Yum Jae Koii","Thai","4.4","(100+)","Chanthaburi"
"m0il","Tom Lued Moo Nai Phan","Thai","4.7","(500+)","Chanthaburi"
"avsv","Chim Yum (The Terminal)","Thai","5","(5)","Chanthaburi"
"ahnb","Kaphrow Homchan","Thai","4.2","(100+)","Chanthaburi"
"u22d","Je Noi Pu Khai Dong","Thai","2.2","(42)","Chanthaburi"
"wc0o","Khaoklong Khaotom Songkhrueang","Thai","4.9","(100)","Chanthaburi"
"p1do","Khanom Chip Nai Chu","Thai","4.6","(26)","Chanthaburi"
"oy3t","Cheab Pad Mee Korat (Chanthaburi)","Thai","5","(1)","Chanthaburi"
"wq7t","Ban Lukthung (Hua Khong SaiThong)","Thai","4.6","(100+)","Chanthaburi"
"h6or","Look Chin Thip (Robinson Chantaburi)","Thai","4.8","(36)","Chanthaburi"
"d6ke","Roti Klom Rimnam","Thai","4.7","(500+)","Chanthaburi"
"c4zr","Swensen's (Robinson Chanthaburi)","American","4.9","(500+)","Chanthaburi"
"rbvw","Guay Tiew Go Liang Sud Ton Tum Rub","Thai","4.7","(57)","Chanthaburi"
"f7si","Kuay Teaw Ped Jae Saow","Thai","4.6","(500+)","Chanthaburi"
"d1wl","Oishi Ramen (Robinson Chantaburi)","Japanese","4.7","(500+)","Chanthaburi"
"ispg","Khun Ka Phrao","Thai","4.5","(100+)","Chanthaburi"
"bkez","22 French Fries Cheese","American","5","(42)","Chanthaburi"
"ferr","Fin Fruits Phak Phonlamai Arhan Phuea Sukkhaphap","International","5","(36)","Chanthaburi"
"st25","Tamajun","Thai","2.6","(3)","Chanthaburi"
"gz2c","Nam Oi Phollamai","Thai","4.7","(100+)","Chanthaburi"
"c2fo","The Pizza Company (JJ Market Chanthaburi)","Italian","4.6","(1000+)","Chanthaburi"
"gn0o","Shabu Eat Happy","Thai","4.6","(100+)","Chanthaburi"
"o2hj","Oishi Kitchen (Robinson Chanthaburi)","Japanese","4.8","(100+)","Chanthaburi"
"i6lg","Arhan Chao Vintage","Thai","4.7","(100+)","Chanthaburi"
"fngh","Kongsi Tea Bar (Mueang Chanthaburi)","Beverages","4.9","(100+)","Chanthaburi"
"ixz3","You and Me Home Brew","Thai","5","(7)","Chanthaburi"
"ewbf","Ahan Tam Sang Nai Soi","Thai","4.5","(100+)","Chanthaburi"
"f6ad","Che Tom Na Khai","Thai","4.5","(100+)","Chanthaburi"
"ceh8","Potato Corner (Robinson Chantaburi)","Asian","4.2","(23)","Chanthaburi"
"h4st","Kuay Tiew Ban Chandee","Thai","4.6","(100+)","Chanthaburi"
"d0el","Kub Khao Kub Pla (Chatuchak Market)","Thai","4.6","(21)","Chanthaburi"
"d5uu","Tum Thad Ros Ded","Thai","4.5","(100+)","Chanthaburi"
"hx01","Do Ka Pang Nom Sod And Donut Satai Yipun","Beverages","5","(9)","Chanthaburi"
"j8bf","Ran Ahan Tam Sang Nu Nong","Thai","4.8","(100+)","Chanthaburi"
"vmoh","Krua","International","4.8","(90)","Chanthaburi"
"qqtq","Tom Yam Sen","Thai","4.1","(100+)","Chanthaburi"
"b8ve","Chan O Cha","Thai","4.8","(1000+)","Chanthaburi"
"ep51","MapeedChan","Beverages","5","(37)","Chanthaburi"
"sdh6","Salad Rolls Koon Tik","Thai","4.9","(100+)","Chanthaburi"
"e9ue","Jae Nong Coffee Boran (Jatujak Soi11)","Beverages","4.3","(100+)","Chanthaburi"
"c2wn","Kuai Tiao Moo Liang Ni Rimnam","Thai","4.5","(100+)","Chanthaburi"
"d7kx","Somtam Jenee Chatuchak look isan 100%","Thai","4.6","(1000+)","Chanthaburi"
"ej82","Saikrok Pa Samran (Thawi Charoen Maharaj)","Thai","4.9","(4)","Chanthaburi"
"jnlk","Lap Bua Thong","Thai","4.9","(39)","Chanthaburi"
"tph1","Ran Deang Khao Tom","Thai","4.9","(500+)","Chanthaburi"
"qy97","Ran Toem Yum(Chatuchak Soi11)","Thai","4.8","(13)","Chanthaburi"
"r6vr","Sing La An","Beverages","4.8","(100+)","Chanthaburi"
"fm1d","Cherry Pang Wan","Beverages","4.8","(20)","Chanthaburi"
"fs2k","French fries Cheese Chatuchak Soi 11","American","4.8","(100+)","Chanthaburi"
"d3px","Pizza Hut (Robinson Chantaburi Delco)","Italian","4.8","(1000+)","Chanthaburi"
"q9ms","Popcorn SF Cinema (Robinson Chanthaburi)","International","4.5","(21)","Chanthaburi"
"o7sy","Hi Tea On Ice","Beverages","5","(21)","Chanthaburi"
"hdf8","Som Tum Yai Choei","Thai","5","(4)","Chanthaburi"
"z04w","Steak Lung Yig Chanthaburi","International","4.4","(100+)","Chanthaburi"
"ma7s","Give Me Cocoa (Chanthaburi)","Beverages","4.9","(17)","Chanthaburi"
"f8ke","Clever Bar","Thai","4.6","(100+)","Chanthaburi"
"s7bq","Mhoo Neung Nha Wat Roman","Thai","4.9","(100+)","Chanthaburi"
"h1vd","Ran Jae Eid Rim Nam","Thai","4.4","(500+)","Chanthaburi"
"vyje","Som Tum Je Na Na Kai","Thai","5","(5)","Chanthaburi"
"ibms","Wae Ko Wae Hoi Tod Pad Thai","Thai","3.9","(100+)","Chanthaburi"
"vszu","Kui Chai","Thai","4","(100+)","Chanthaburi"
"k74i","Cha Bu Nang Nai","Thai","4.5","(14)","Chanthaburi"
"a8n3","Kai Thod Hat Yai and Moo Daed Diew Moo Fin","Thai","4.7","(100+)","Chanthaburi"
"k1dc","Waree Arhan Tam Sung","Thai","4.7","(100+)","Chanthaburi"
"q3bb","Khrua Ban 90-Chanta Kham Withi 6","Thai","4.4","(100+)","Chanthaburi"
"snfx","Pae Mu Jum Yuk 90","Thai","5","(9)","Chanthaburi"
"m9ro","Yayoi Restaurant (Robinson Chantaburi)","Japanese","4.8","(500+)","Chanthaburi"
"m0wb","Little Cafe","Beverages","4","(100+)","Chanthaburi"
"j2sw","Sand Stone Coffee by Khun Tay","Beverages","5","(12)","Chanthaburi"
"eydb","Jae Bar B Q Na Khai","Thai","4.8","(100+)","Chanthaburi"
"kzz7","Moo Tod Mae Taen","Thai","5","(11)","Chanthaburi"
"zde7","Mala Lui Fai","Thai","5","(16)","Chanthaburi"
"h1bq","Suk Jai","Desserts","4.8","(100+)","Chanthaburi"
"ydhn","Cakekai Thailand Sweet by Poogun","Thai","4.9","(72)","Chanthaburi"
"fwjs","Kanom Pia Kai Yak Ban Khun Yay","Chinese","4.6","(21)","Chanthaburi"
"l8ds","Wai Run Khaokang","Thai","4.9","(100+)","Chanthaburi"
"ig6s","Ran Khaophot","Desserts","4.8","(100+)","Chanthaburi"
"vieo","Kha Nom Chin Sen Sod Ban Madam","Thai","3.9","(48)","Chanthaburi"
"m5rc","So Fio Ki","Thai","4.9","(11)","Chanthaburi"
"wcb2","Kocchaporn Bakery","International","4.7","(100+)","Chanthaburi"
"k5re","Uai Hiw","Thai","4.7","(93)","Chanthaburi"
"tuys","Yum khanomjean Jenoon","Thai","4.5","(100+)","Chanthaburi"
"g07o","Usabai Cafe","Beverages","4.5","(29)","Chanthaburi"
"b3nz","The Krok Seafood","Thai","4.6","(100+)","Chanthaburi"
"p6fc","Krua Loong Dam","Thai","4","(100+)","Chanthaburi"
"q2ss","Hoi Thot Nong Di Chang","Thai","4.4","(100+)","Chanthaburi"
"dasn","Somtum Je Nee Look E San","Thai","4.7","(79)","Chanthaburi"
"f7ty","Namprik Pa Tuk Tun Chanthaburi","Thai","4.7","(2000+)","Chanthaburi"
"d0wb","Pranee","Thai","4.4","(500+)","Chanthaburi"
"sfrh","Dokmai Kuai Tiao Ped Na Robinsun","Thai","4.7","(97)","Chanthaburi"
"d5ol","budsaba Steak House","Western","4.3","(500+)","Chanthaburi"
"j4qw","Mala breaktak Chanthanimit","Beverages","5","(100+)","Chanthaburi"
"h3en","Khow Jea Lee Noen Sri Burapa","Thai","4.8","(100+)","Chanthaburi"
"b6fz","Mae pak mango sticky rice","Thai","4.6","(49)","Chanthaburi"
"tb2w","Khrua Nong Indy","Thai","5","(13)","Chanthaburi"
"bzf9","Nam Ban Hom","Beverages","4.9","(100+)","Chanthaburi"
"jf4l","Khrua Lung Kang","Thai","4.8","(100+)","Chanthaburi"
"bl9w","Sai Krok Esan Mae Pramuan (Charoensuk Market)","Thai","4.9","(15)","Chanthaburi"
"tgli","Krua Baan Chan (Branch 2)","Thai","4.9","(87)","Chanthaburi"
"hpve","Kuay Tiew Lookchin Champ Hang Peng","Fast Food","5","(4)","Chanthaburi"
"d1uo","Daw Salad Charoensook","Thai","4.6","(100+)","Chanthaburi"
"g7lb","Steak Senior","Western","4.7","(100+)","Chanthaburi"
"h6it","Mika Cafe","Beverages","4.7","(1000+)","Chanthaburi"
"w9u2","Curry Rert Ros","Thai","3.9","(100+)","Chanthaburi"
"j7cr","Food Nana Aroi Khan Thep","Thai","4.8","(500+)","Chanthaburi"
"tmx8","Sakhu Sai Mu Sut Boran (Charoen Suk)","Thai","5","(36)","Chanthaburi"
"s3jo","Ning Khaomankai Lang Wat Roman","Thai","4.7","(48)","Chanthaburi"
"acgd","Pad Thai 100 Kratha","Thai","4.5","(72)","Chanthaburi"
"m9cx","Wa Wa Sala Loy Kaew","Thai","4.8","(5)","Chanthaburi"
"r2kl","Phueng Khanom Wan (In front of Chanthanimit Hotel)","Thai","4.6","(100+)","Chanthaburi"
"gb7c","Rat Na Yot Phak Ta Tia","Thai","4.6","(40)","Chanthaburi"
"n3ux","Malaeng Tod Lun La Pa Maeo Chanthanimit","Thai","4.8","(100+)","Chanthaburi"
"h2op","Kanom Jin Krua Tai","Thai","4.5","(100+)","Chanthaburi"
"b6qs","Kaomunkai Thong Dee","Thai","4.8","(1000+)","Chanthaburi"
"r8mp","Hom Muen Li Yentafo Tomyam","Thai","4.9","(9)","Chanthaburi"
"s7xk","Cha'mingo (Chanthaburi)","Beverages","4.8","(100+)","Chanthaburi"
"pbcm","Koon Nai Moo Phing and Look Chin Phing","Thai","4","(11)","Chanthaburi"
"m6xj","Father Coffee","Thai","4.5","(100+)","Chanthaburi"
"c8uc","Khao Nam Prik Mae Gru (Chanthanimit)","Thai","4.5","(77)","Chanthaburi"
"b9tz","Hell Boy Steak","International","4.7","(100+)","Chanthaburi"
"r5lp","Jae Nee Phad Thai","Thai","4.2","(100+)","Chanthaburi"
"f5ht","Koy Por Pia (Chanthanimit 1 Road)","Vietnamese","4.7","(500+)","Chanthaburi"
"xzl8","Ma La Yum Zapver","Thai","4.9","(5)","Chanthaburi"
"e8ko","Krua Naemneuang","Vietnamese","4.2","(84)","Chanthaburi"
"i5om","Pa Bie Kuaitiao Mu Liang","Thai","4.8","(32)","Chanthaburi"
"e7wy","Sa La Pao Dobun","Chinese","4.9","(100+)","Chanthaburi"
"rwpt","Padthai Suki Pee Jeab","Thai","5","(41)","Chanthaburi"
"d3bf","Zymon","Japanese","4.7","(500+)","Chanthaburi"
"m9qq","Mu Sawan Yang Chim Chaea Centric","Thai","4.9","(20)","Chanthaburi"
"h4s7","Ban Tonnam Phai Hongkong","International","4.8","(100+)","Chanthaburi"
"j8mr","Rod Sa Niyom","Beverages","4.4","(82)","Chanthaburi"
"omf8","Cloudy Day Cafe","Beverages","5","(15)","Chanthaburi"
"autg","Starbucks (Central Chanthaburi)","Beverages","5","(28)","Chanthaburi"
"ci8w","Auntie Anne's (Central Chanthaburi)","International","5","(35)","Chanthaburi"
"q2yp","Goung Khow Mun Kai Pa Tu Nam","Thai","4.7","(100+)","Chanthaburi"
"b9dm","Aa Muay Meat Ball Noodles (Post Office)","Thai","4.7","(500+)","Chanthaburi"
"gqf9","Dakasi Tea (Central Chanthaburi)","Beverages","4.7","(56)","Chanthaburi"
"pk4s","Pha Laeng Kai Yang Khao Suan Kwang Mueang Chan (Maharat)","Thai","4.6","(7)","Chanthaburi"
"xnvw","Khao Mu Thot Kai Thot Spaghetti Pa Kham","Thai","4.9","(3)","Chanthaburi"
"pf6g","Tuagom Tamsang","Thai","4.4","(100+)","Chanthaburi"
"s1pu","Tom Lueat Mu Trat","Thai","4","(53)","Chanthaburi"
"q4rr","GuayTiew Kamoo KunMhee","Thai","4.8","(100+)","Chanthaburi"
"d8qv","Kanla Krang Nueng","Thai","4.5","(100+)","Chanthaburi"
"n0kr","Kuay Teaw Rorm Ros","Thai","4.7","(100+)","Chanthaburi"
"upzu","Avocado Ploy Chan Cafe","Beverages","5","(3)","Chanthaburi"
"l2dn","Ran Lap Chong","Thai","4.7","(500+)","Chanthaburi"
"xfi5","Kanom Jeen Somtam Esan Ja Khanomchin Namya","Thai","4.9","(7)","Chanthaburi"
"z53s","Ban Nam Phrik Khaw Suay","Thai","4.9","(54)","Chanthaburi"
"tnkc","O Pang Yen","Thai","4.8","(100+)","Chanthaburi"
"lkqh","Khaokaeng Arno","Thai","4.8","(72)","Chanthaburi"
"zcvl","Kaphrao Khrua Tua Klom Ahan Tam Sang","Thai","5","(8)","Chanthaburi"
"xjca","Bellinee’s Bake & Brew (Chanthanimit)","Beverages","4.9","(58)","Chanthaburi"
"axuc","Cha Phayom (Maharat)","Beverages","5","(45)","Chanthaburi"
"kbbc","Cha Nom Dai No Cha","Beverages","3.9","(14)","Chanthaburi"
"hnuj","Ka Nom Jin Kanomjin Namya","Thai","4.6","(99)","Chanthaburi"
"n3mg","Khrua Ban Mae","Thai","4.7","(83)","Chanthaburi"
"haq5","Sarun Rak Arhan Tamsung (Chanthanimit)","Thai","4.8","(100+)","Chanthaburi"
"azls","AKA Japanese Restaurant (Central Chanthaburi)","Japanese","4.9","(14)","Chanthaburi"
"c0qg","Sumo Cafe","Beverages","4.7","(100+)","Chanthaburi"
"vj7i","Plern cafe at Proudchan Boutique resort","Beverages","2.9","(47)","Chanthaburi"
"b5ye","Peuan Isaan 2 Siriwet Branch","Thai","4.6","(1000+)","Chanthaburi"
"hmtr","Guay Tiew Kha Moo Kai Tun Mara Go S","Thai","4.6","(100+)","Chanthaburi"
"o9ko","Jae Rak Tam Pa","Thai","4.4","(100+)","Chanthaburi"
"lb4p","Oishi Biztoro (Central Chantaburi)","Japanese","4.7","(64)","Chanthaburi"
"d8yt","KuaiTiao LookChin Pla Hia Piak","Thai","4.7","(100+)","Chanthaburi"
"rvan","Zap Ubon (Branch 2)","Thai","2.6","(12)","Chanthaburi"
"f1cb","Lab Kern Roi","Thai","4.6","(1000+)","Chanthaburi"
"h3al","Ke Bab Inter By Jusun","Middle Eastern","4.8","(100+)","Chanthaburi"
"e16s","Ahan Tam Sang Khrua Je Dao","Thai","4.6","(100+)","Chanthaburi"
"htcm","Khaotom PTT","Thai","4.8","(100+)","Chanthaburi"
"utu5","Krispy Kreme (Central Chanthaburi)","International","4.8","(100+)","Chanthaburi"
"vp2v","Ruk Pizza","Italian","4.9","(39)","Chanthaburi"
"x9a8","A-Kin Mhala","Thai","4.9","(21)","Chanthaburi"
"lvbz","Pluew Pla Pao","Thai","4.6","(8)","Chanthaburi"
"h9oa","Stek Dek Naeo and Bubble Honey","International","4.8","(100+)","Chanthaburi"
"veau","Nang Len","Beverages","3.8","(11)","Chanthaburi"
"v77x","Khrua Online","Thai","5","(36)","Chanthaburi"
"f2gr","Steak kingkong","Western","4.6","(100+)","Chanthaburi"
"f0g2","Chakuma and Coffee","Beverages","4.6","(100+)","Chanthaburi"
"tlcw","Suki Jeed Jard (Khong Sanam Pao)","Thai","4.9","(35)","Chanthaburi"
"c868","CoCo ICHIBANYA (Central Chanthaburi)","Thai","5","(76)","Chanthaburi"
"byqo","Snack Kin Lan","American","4.9","(34)","Chanthaburi"
"hkaj","Olino Crepe and Tea (Central Chanthaburi)","Beverages","5","(51)","Chanthaburi"
"dpqx","kin pluen sai krok e San and nam 2","Thai","3.1","(33)","Chanthaburi"
"crdh","Curry Tonkatsu","Japanese","4.9","(10)","Chanthaburi"
"b1il","Smith Burger","American","4.6","(1000+)","Chanthaburi"
"uuc9","Mihimihi (Central Chanthaburi)","Asian","5","(7)","Chanthaburi"
"wzrb","Bonchon Chicken (Central Chanthaburi)","Korean","4.9","(100+)","Chanthaburi"
"nybm","Ban Morakot Khanom Thuai Fu (Central Chanthaburi)","Thai","2.2","(2)","Chanthaburi"
"vwdt","Fruit​ Town","Beverages","5","(10)","Chanthaburi"
"pj5x","Sizzler (Central Chanthaburi)","American","4.9","(75)","Chanthaburi"
"j6bq","Khrua Rim Thang Ko Khwang","Thai","4.7","(100+)","Chanthaburi"
"wil6","Shabushi (Central Chantaburi)","Japanese","3.1","(24)","Chanthaburi"
"vpon","Bar B Q Plaza (Central Chanthaburi)","Asian","5","(6)","Chanthaburi"
"kap6","Fuji (Central Chanthaburi)","Japanese","4.7","(81)","Chanthaburi"
"mmlh","MK Restaurant (Central Chanthaburi)","Thai","4.9","(80)","Chanthaburi"
"n7xq","Sum Kai Tod","International","4.7","(500+)","Chanthaburi"
"hjn2","Namruk","Beverages","4.2","(100+)","Chanthaburi"
"p6rq","Bar B Q Thachang","Thai","4.4","(64)","Chanthaburi"
"qoix","Little ploy Ahan Dek 6 Duean Khuen Pai","Thai","4.9","(100+)","Chanthaburi"
"b641","Kafea (Sam Yeak Tha Chang)","Beverages","4.5","(3)","Chanthaburi"
"bu2p","Mikucha (Central Chanthaburi)","Beverages","4.9","(52)","Chanthaburi"
"mrbn","The Fire Bear (Sirikarn Chanthaburi)","Beverages","5","(100+)","Chanthaburi"
"nqc0","U Ban Khanom Wan","Thai","4","(47)","Chanthaburi"
"euay","Pi Ji Ka","Beverages","2.6","(3)","Chanthaburi"
"l7xf","Sathanee Kab Glam","Thai","4.6","(100+)","Chanthaburi"
"d3uj","Nanthanan kitchen","Thai","4.6","(100+)","Chanthaburi"
"f3sj","Mochi bubble tea Chanthaburi","Thai","4.7","(68)","Chanthaburi"
"s4gd","The Fatty Fries French Fries Cheese","International","4.9","(100+)","Chanthaburi"
"ae0l","Menu Khai","Thai","4.8","(100+)","Chanthaburi"
"ymef","Nong Noi Kuaitiao Mu Liang Nuea Liang","Thai","4.7","(100+)","Chanthaburi"
"lgbc","Hong Dae Bing Su","Desserts","4.6","(88)","Chanthaburi"
"s1wt","Wang Pla  resort","Thai","4.5","(100)","Chanthaburi"
"r1xt","Chanom Khai Mook Dot Com","Beverages","4.6","(100+)","Chanthaburi"
"b9sz","Gyoza (Soi 5)","Japanese","4.6","(100+)","Chanthaburi"
"lxw2","Kai Yang Che Su Ri","Thai","3.9","(12)","Chanthaburi"
"c1dn","Thanaphon Poo Kai","Thai","4.6","(3000+)","Chanthaburi"
"d6kt","Somtum J Rat","Thai","4.2","(500+)","Chanthaburi"
"vsim","Khit Mai Ok Bok Kaphrao","Thai","4.5","(17)","Chanthaburi"
"mv6q","French Fries Cheese Chatuchak (Phlap Phla)","American","5","(11)","Chanthaburi"
"iz80","Mommy Crab Clean Food","Thai","4.9","(92)","Chanthaburi"
"h6ge","Kin Leng Sirikarn","Thai","4.5","(100+)","Chanthaburi"
"v4e2","Ka Fae Sod  Dara Coffee","Beverages","5","(5)","Chanthaburi"
"nk7j","Somtam Che Ya Ko Khwang","Thai","4.6","(100+)","Chanthaburi"
"l7fp","Kaow Kai Tod Sauce Ded","Thai","4.7","(28)","Chanthaburi"
"r8jt","Sky Steak","Thai","4.7","(67)","Chanthaburi"
"ymzv","Mae Tong","Thai","4.4","(56)","Chanthaburi"
"us67","Tam Pak Po","Thai","4.3","(100+)","Chanthaburi"
"d8pc","Happy Birthday Coffee","Beverages","4.9","(100+)","Chanthaburi"
"fet9","Khrua Lek Lek","Asian","5","(1)","Chanthaburi"
"xufq","Anne Ho Deng","Thai","4.7","(43)","Chanthaburi"
"qugh","Kluay Ob Po Pia Tod Si Ri Karn","Thai","4.9","(100+)","Chanthaburi"
"uxef","Pizza The King by Ning","Italian","4.8","(12)","Chanthaburi"
"kzyj","Kaphrao Ban Ban","Thai","3","(9)","Chanthaburi"
"h3jc","Som Tam Phu Chong Na Yoy","Thai","4.4","(100+)","Chanthaburi"
"bf7k","Somtum Pa Pron Sirikarn Soi 7","Thai","4.8","(73)","Chanthaburi"
"o9wx","Ta Lum Krua","Thai","4.9","(500+)","Chanthaburi"
"dise","Kaphrao Tolae","Thai","5","(1)","Chanthaburi"
"h0vv","Krua Maneechan","Thai","4.8","(100+)","Chanthaburi"
"pypo","Tiao Ban Thamniap","Thai","2.6","(5)","Chanthaburi"
"r9jn","Somtum Thung YAi","Thai","4.5","(100+)","Chanthaburi"
"yq3s","Nam Taohu Nom Sot","Beverages","4.3","(71)","Chanthaburi"
"ixxy","Pa Noi Ahan Tam Sang","Thai","4.6","(18)","Chanthaburi"
"f7qn","Tree House Durian Cafe Chanthaburi","Beverages","4.7","(100+)","Chanthaburi"
"b35s","Nam Kheng Sai Sirikan","Thai","5","(6)","Chanthaburi"
"cmz9","Sompratana Kanom Wan Boran Tokiao","Thai","4.3","(3)","Chanthaburi"
"d0wr","Sirisrupt Waffle (Jao Kao Jatujark) Nam Oun Market Branch","Thai","4.6","(73)","Chanthaburi"
"rp67","Mala 2 Pinong","Thai","4.2","(34)","Chanthaburi"
"ebpu","SilaPhon Coffee","Beverages","4.9","(7)","Chanthaburi"
"p9uo","Krua Chaidee","Thai","4.8","(66)","Chanthaburi"
"ef97","Gap Gap Salmon","Japanese","4.8","(100+)","Chanthaburi"
"cr9f","Khrua Vijitsin Rim Khlong (Khlong Narai)","Thai","5","(17)","Chanthaburi"
"vg2c","Aim Jung Tam Sang","Thai","4.8","(14)","Chanthaburi"
"yj95","Aorn Mala Ping Yang and Shabu Seab Mai","Thai","4.8","(100+)","Chanthaburi"
"mwzu","Kanomwanmaechan","Thai","4","(76)","Chanthaburi"
"uwx7","Ran Nam Rim Tang","Beverages","4.7","(100+)","Chanthaburi"
"o0pz","Kuaitiao Ko Bat","Thai","4.5","(99)","Chanthaburi"
"rlre","Long Talay (Chanthaburi)","Thai","4.9","(8)","Chanthaburi"
"ux9d","Mu Tod Phanlan Co., Ltd","Thai","4.8","(100+)","Chanthaburi"
"g5ya","Saikrok Tod Sirikarn","Thai","4.4","(100+)","Chanthaburi"
"f2ck","Oho Kao Man Kai 1","Thai","4.7","(500+)","Chanthaburi"
"g2yb","Kah Moo Kom Bang","Thai","4.5","(100+)","Chanthaburi"
"d9ng","Kanom Bueang - Tokyo Sirikarn","Thai","4.5","(100+)","Chanthaburi"
"bmhl","Kuaitiao PhakWan Ahan Phuenban Khawkuawdi","Thai","4.6","(100+)","Chanthaburi"
"g2ab","Aroy Ble Khaw","Thai","4.8","(500+)","Chanthaburi"
"oadi","Pizza Anna","Western","4.7","(23)","Chanthaburi"
"j7wb","Nam Taohu Pathongko Silaphon1","Beverages","4.4","(100+)","Chanthaburi"
"z9b6","Keng Shabu Chanthaburi","Thai","5","(2)","Chanthaburi"
"reoz","Krua noppagao","Thai","4.7","(60)","Chanthaburi"
"g5dz","First Pang Ping Sai Talak","Thai","4.6","(100+)","Chanthaburi"
"d8zf","Cha Tun Yong Na Rongphayaban KrungThep","Beverages","4.6","(100+)","Chanthaburi"
"mgqz","Kuaytiew Nai Fluke (Takien Khu)","Thai","4.9","(65)","Chanthaburi"
"g68f","Nong Khao Tam Sang","Thai","4.5","(17)","Chanthaburi"
"cdlg","Rim Sa Tam Sang","Thai","4.8","(87)","Chanthaburi"
"p5xs","Yam Je Got Sirikarn","Thai","4.1","(100+)","Chanthaburi"
"h0zu","Nong Mook Ar Harn Tam Sang","Thai","4.5","(100+)","Chanthaburi"
"kbgv","Cocoa Tang Tae Koed (Chanthaburi)","Beverages","2.2","(2)","Chanthaburi"
"jdyc","Ta Ko Ji","Japanese","5","(26)","Chanthaburi"
"o1ux","Bamee Jawsamood","Thai","4.6","(64)","Chanthaburi"
"hnde","Ra Cha Kai Zab Tha Chang","Thai","5","(32)","Chanthaburi"
"fjob","Pang-Ji","Asian","5","(7)","Chanthaburi"
"p9xx","Khaophat Pu Lae Khanomchin Kaeng Tai (Sirikarn Market)","Thai","4.5","(51)","Chanthaburi"
"uex0","Kanok Kuaitiao Ruea Nuea Wagyu Halal","Thai","3.9","(5)","Chanthaburi"
"ftuw","Crepe Ngarm Sai","Desserts","4.9","(17)","Chanthaburi"
"h9ii","Zujee Ba Mee Keaw","Thai","4.7","(100+)","Chanthaburi"
"f6mi","Hodeang Noodle Kayha1 Chanthaburi","Thai","4.4","(100+)","Chanthaburi"
"wh8f","Ban Khao Pad","Thai","4.8","(500+)","Chanthaburi"
"iasu","Mae Chiap Phuthon Dncd","Thai","5","(4)","Chanthaburi"
"b0wj","Tewlip Coffee","Beverages","4.7","(70)","Chanthaburi"
"g4cy","Kanomjeen Je Pen","Thai","4.8","(2000+)","Chanthaburi"
"uusn","1465 House","Beverages","5","(1)","Chanthaburi"
"e1nc","18 Bar","Thai","4.8","(3000+)","Chanthaburi"
"sldo","Ma Long Di","Korean","5","(10)","Chanthaburi"
"d2iw","OHO Chicken Rice Kheha1","Thai","4.8","(100+)","Chanthaburi"
"n8ie","Chai Si Bami Kiao (Kheha 1)","Thai","4.7","(100+)","Chanthaburi"
"xwqw","Nuan Nang Tam Sang Yam Rot Det","Thai","4.1","(34)","Chanthaburi"
"d557","Pa Jit Aharn Tamsung (Chanthaburi)","Thai","4.8","(100+)","Chanthaburi"
"o9nq","Pum Kra Phrao Wat Jai","Thai","4.7","(500+)","Chanthaburi"
"p5go","Phonlamai Sod and Khong Dong (Kheha)","Thai","4.8","(100+)","Chanthaburi"
"qn9g","Tam Sang Thai Jeen Khao Tom (Phrayatrang Road)","Thai","3.4","(22)","Chanthaburi"
"euu1","Khrua Wiw Nam 90","Thai","4.3","(5)","Chanthaburi"
"o8iw","Kuai Chap Phalo Tiao Mu Liang Ban Bueng","Thai","4.9","(12)","Chanthaburi"
"tcqu","Yum Amporn","Thai","4.6","(100+)","Chanthaburi"
"e151","Din Coffee and Ka Bab Cheese","Thai","4.9","(74)","Chanthaburi"
"h1sa","Sirisup Waffle (Chao Kao Chatuchak) Sakha Talat Suriya","Thai","4.6","(70)","Chanthaburi"
"kat8","A Sa Korean","Korean","5","(47)","Chanthaburi"
