"StoreId","CompleteStoreName","FoodType","AverageRating","Reviewers","City"
"c1bo","Saab Der Vietnamese Restaurant","Vietnamese","4.3","(100+)","Chon Buri"
"ssx9","Som Tum Yam Tak","Thai","4.1","(68)","Chon Buri"
"jie1","Pak Cha Mala (Nongprue)","Thai","4.9","(16)","Chon Buri"
"hbzn","Kao Pad Krua Saranae","Thai","4.7","(100+)","Chon Buri"
"wgnt","Baan Kaprao Homemade Mapraw Pun Nom Sod","Beverages","4.2","(15)","Chon Buri"
"kh8l","Banana Chips Pa Pim (Branch 2)","Thai","4.2","(25)","Chon Buri"
"vjut","Je Renu Arhan Tam Sang","Thai","4.3","(500+)","Chon Buri"
"ic6w","Somtum Krok Taek","Thai","5","(41)","Chon Buri"
"vfzg","Khao Man Kai Sukhothai (South Pattaya)","Thai","4.3","(100+)","Chon Buri"
"b0ng","Hajjurumorot Sub Hang Waw","Thai","4.7","(82)","Chon Buri"
"v2lt","Pichai Restaurant","Thai","4.4","(91)","Chon Buri"
"cxzb","Whats Up Dock Italian Bistro","Italian","4.4","(100+)","Chon Buri"
"k1ut","Steak Loong Yai Pattaya by Sandra (South Pattaya)","Western","3.7","(17)","Chon Buri"
"ojo4","Je Pen Larb Udon","Thai","4.9","(100+)","Chon Buri"
"ip5u","Thonglor Cafe","Beverages","5","(7)","Chon Buri"
"ingo","Kao Tiao Jiao Jao","Thai","4.9","(29)","Chon Buri"
"b4xy","Peine Cafe and Bistro","International","3.9","(14)","Chon Buri"
"ebpc","Yong He Dou Jiang (Pattaya)","Chinese","4.9","(35)","Chon Buri"
"lvlo","Goh Patong Ko","Thai","5","(100+)","Chon Buri"
"nptc","U Plus Milk Cha Nom Taiwan Kai Muk Lava","Beverages","4.9","(7)","Chon Buri"
"lenk","Jae Kung Gai Mun","Thai","3.3","(6)","Chon Buri"
"ugef","Khao Tom Nai Neung","Thai","4.1","(33)","Chon Buri"
"rcbc","Bla Bla","Beverages","5","(97)","Chon Buri"
"aplc","Kao Hom","Thai","3.5","(34)","Chon Buri"
"d4wg","Dida Noodle","Thai","4.6","(100+)","Chon Buri"
"ofhu","Meyou sushi","Sushi","3","(1)","Chon Buri"
"dp6i","TALA Thaifood","Thai","5","(3)","Chon Buri"
"kh2v","Chick Kebab Mala (Pattaya)","Thai","4.9","(58)","Chon Buri"
"jtia","Pun Pun Moka Coffee and Bingsu","Beverages","2.2","(2)","Chon Buri"
"s7he","Labb Ubon Tumtad Mae Pit Mae Porn","Thai","4.1","(100+)","Chon Buri"
"c7bc","Somsak Kai Tod","Thai","4.4","(100+)","Chon Buri"
"ptgo","Nua Yua Yes !","Thai","4.4","(100+)","Chon Buri"
"uxhn","Lab Korat by Aoy Ka Aoun","Thai","4.6","(75)","Chon Buri"
"osev","Here Lao Khao Tom Pla Panyachon","Thai","4.5","(100)","Chon Buri"
"du0m","Kuaitiao Lukchin Mu Nai Hui Lae Ahan Tam Sang","Thai","4.7","(100+)","Chon Buri"
"b4tk","Guay Jub Yuan By Por U Bon (Big C Pattaya)","Vietnamese","4.6","(100+)","Chon Buri"
"jtf3","Champ Hungpeng Noodles Jaoded Pattaya","Thai","4.5","(13)","Chon Buri"
"t6hx","El Greco","60 min","4.6","(2000+)","Chon Buri"
"auue","Lam Tae Tae Homemade Food (Thanon Thep Prasit)","Asian","4.3","(73)","Chon Buri"
"n0qm","Zablai Kaiyang Khao Suang Kwang (Pattaya) by Jonny Cooks","Thai","4.4","(100+)","Chon Buri"
"vn35","Sugar Palm Restaurant","Thai","4.6","(1000+)","Chon Buri"
"g2yo","Ran Lap Yaso Pro Aey (Soi Ko Phai 3)","Thai","4.7","(100+)","Chon Buri"
"qxy9","Kuai Tiao Sukhothai Je Tle (Nong Yai)","Thai","5","(36)","Chon Buri"
"zoqh","Armenia Restaurant (Jomtien)","International","4.6","(1000+)","Chon Buri"
"rfjy","Back Fabrik","Thai","4.8","(100+)","Chon Buri"
"saau","KAI YANG CHICK KA BUB 321","Thai","5","(41)","Chon Buri"
"m9wp","Mamamu","Beverages","4.5","(100+)","Chon Buri"
"obvl","Steak Khun Mai","American","4.8","(100+)","Chon Buri"
"selh","LEK Noodles RANGSIT","Thai","4.7","(2)","Chon Buri"
"ld1b","The Joke","Thai","4.7","(49)","Chon Buri"
"n0ht","Fuji (Big C Pattaya Klang)","Japanese","4.5","(100+)","Chon Buri"
"v1ue","Larb Ubon (South Pattaya)","Thai","4.4","(100+)","Chon Buri"
"kuq3","Kuai Jab Yaowarat Pattaya Sai 3","Thai","4.4","(62)","Chon Buri"
"v1rm","78 Cha and Choco Bar","Beverages","4.6","(100+)","Chon Buri"
"c3ba","Turkish Kebab (Soi Buakhao)","Middle Eastern","4.7","(100+)","Chon Buri"
"kxwa","Tikka Center","Indian","4.5","(100+)","Chon Buri"
"tue5","Mala Kang Soi","Thai","4.4","(57)","Chon Buri"
"w1qs","Prime Burger Pattaya","American","4.6","(1000+)","Chon Buri"
"crct","King Kong Kaphrao","Thai","4.9","(100+)","Chon Buri"
"n02m","Pearly Tea (PTT Station Pattaya Minisiam CB - 98046)","Beverages","4.7","(100+)","Chon Buri"
"yf31","Kai Thot Khun Na","Thai","4.8","(500+)","Chon Buri"
"h0yv","Frankie's Inn","Western","4.5","(100+)","Chon Buri"
"spj0","Outlaw Pizza","International","4.5","(100+)","Chon Buri"
"jp1q","Nop Pha Kao Phat Ka Phrao Rat Khao Hom","Thai","2.5","(9)","Chon Buri"
"oflx","Panyachon Fish Porridge","Thai","4.5","(9)","Chon Buri"
"k7hg","Dragon Steakhouse and Thai Food Restaurant","Thai","4.5","(100+)","Chon Buri"
"jh8g","Nai Chang Kuaitiao Ruea (Thep Pra Sit)","Thai","4.4","(76)","Chon Buri"
"z0tc","The Fire Bear","Beverages","4.4","(100+)","Chon Buri"
"f8xq","Pulcinella Italian Risto Pub Pattaya","Italian","4.4","(1000+)","Chon Buri"
"v5sg","Pang Nom Kanom Cake","Beverages","4.7","(100+)","Chon Buri"
"v31e","Eazy Juice and Smoothie (Pattaya)","Beverages","4.8","(36)","Chon Buri"
"obvw","Kbunsik","Korean","5","(1)","Chon Buri"
"y1pw","Coffee Roasting Company Thailand","Western","4","(100+)","Chon Buri"
"urlm","Gai Noom Soom Fai","Asian","5","(34)","Chon Buri"
"x4wv","Je Pai Mango Sticky Rice (Klongtom Market)","Thai","4.4","(18)","Chon Buri"
"gvxf","Mu Satay Yum Sab Kao Ka Mu Ka Prao Prik Haeng Boran Khun Bee (Saka 3)","Thai","2.4","(21)","Chon Buri"
"n9nf","Grilled Fish Department of Lands","Thai","5","(30)","Chon Buri"
"g3zk","Kim Kun (Pattaya Sai 3)","Korean","4.8","(80)","Chon Buri"
"ese3","Tindoro","Italian","3.4","(72)","Chon Buri"
"yoa7","Ban Som Tum Kanom Jeen Sen Sod Tai Loei","Thai","3","(34)","Chon Buri"
"jl46","To Toh Bank Barbecue and Mala","Chinese","3","(22)","Chon Buri"
"v5xz","Bami Kiao Jay Lek (Pattaya Tai Sai 3)","Thai","4.5","(100+)","Chon Buri"
"rmh9","Night Owl Sushi","Japanese","4.4","(100+)","Chon Buri"
"i0uw","Guaytiew Tom Yum Sikhrong Moo (Chalaemphrakiet 35 Road)","Thai","4.8","(100+)","Chon Buri"
"owek","Yang Khaotom Kui (Pattaya)","Asian","4.8","(24)","Chon Buri"
"n8hl","Sue Gin Zone Gyoza","Japanese","4.8","(100+)","Chon Buri"
"woyu","Madras Darbar Indian Restaurant (Pattaya)","Indian","4.4","(73)","Chon Buri"
"eu6r","Tee Tamsang (Sophon Market)","Thai","4.4","(100+)","Chon Buri"
"stf7","Han Hotpot","Chinese","4.8","(14)","Chon Buri"
"ak67","Aek ArhanTamsang Khao Kha Moo (Pattaya Tai Sai 3)","Thai","4.6","(25)","Chon Buri"
"qo1f","Pen Thai Food","Thai","4.8","(54)","Chon Buri"
"ylmy","Van Vang Cafe","Beverages","5","(3)","Chon Buri"
"om31","Lengkee","Thai","4.9","(34)","Chon Buri"
"q1eb","S.Dee Burger","American","4.9","(100+)","Chon Buri"
"qcxd","Loei Tum Loei (Liap Thang Rotfai)","Thai","5","(1)","Chon Buri"
"bwf1","Salad Factory (Central Pattaya Beach, G Fl.)","International","4.7","(100+)","Chon Buri"
"n3tl","BBQ Pork Ribs (Pattaya)","Thai","4.1","(8)","Chon Buri"
"r7lb","Pae Heng Kang Rat Khaw","Thai","4.8","(100+)","Chon Buri"
"baba","Zip Pizzeria","Western","4.6","(100+)","Chon Buri"
"ompx","Blue Cafe","Beverages","5","(1)","Chon Buri"
"g0bu","Ran Lap Buriram Somtam Surin","Thai","4.7","(40)","Chon Buri"
"k1po","Rungthip Khaw Maan Kai (Sophon Night Market)","Thai","4.7","(12)","Chon Buri"
"a5tz","Pad Thai Kung Sod Mea Mood","Thai","4.8","(100+)","Chon Buri"
"k0hl","Ruamtalay Seafood and Pool Villa","Thai","3.9","(10)","Chon Buri"
"vola","Chicka (The Smile Land Pattaya)","Asian","4.9","(19)","Chon Buri"
"e9hf","Krua Khun Ya (Pattaya)","Thai","4.9","(15)","Chon Buri"
"g4bf","Tum So Le (Pattaya)","Thai","4.4","(69)","Chon Buri"
"kwo5","Mum Zaab (Thepprasit)","Thai","4.5","(500+)","Chon Buri"
"qva2","Chotivala Pure Vegetarian and Jain Food Indian Restaurant (Pattaya)","Indian","4.4","(35)","Chon Buri"
"h8rw","Usana Chicken Rice Soi Buakhao","Thai","4.7","(1000+)","Chon Buri"
"sal1","Kin Dee Kao Man Kai Sut Hai Lam","Thai","4.8","(100+)","Chon Buri"
"org7","Nai Wu (Pattaya Klang)","Thai","4.4","(59)","Chon Buri"
"ei5y","Kabub Kai Nai Nuat","International","4.8","(95)","Chon Buri"
"m3a3","Here 1 Pak Nam Pho","Thai","5","(41)","Chon Buri"
"efw9","The Place (Pattaya)","Middle Eastern","5","(40)","Chon Buri"
"mr3n","Guay Tiew Kai Ma Ra Nam Khon Hia Wit Jae Lun","Thai","4.5","(22)","Chon Buri"
"a2k3","Jae Maem Ahan Tam Sang","Thai","3.7","(31)","Chon Buri"
"u3ch","Domicil 3 Restaurant","International","4.4","(100+)","Chon Buri"
"bu0t","VT Namnueng (Pattaya)","Vietnamese","4.9","(100+)","Chon Buri"
"f3n7","Sunrise Tacos Mexican Grill (Pattaya)","Mexican","4.6","(100+)","Chon Buri"
"u2m9","Tumde","Thai","4.4","(100+)","Chon Buri"
"ox77","Bar B Q Plaza (Central Pattaya Beach)","Asian","4.6","(24)","Chon Buri"
"r8jn","Tacos State","Western","4.5","(88)","Chon Buri"
"slxi","Chandni Indian Restaurant","Indian","4","(59)","Chon Buri"
"m5tx","Salt and Pepper","Thai","4.7","(35)","Chon Buri"
"r2wa","Pupae A-Han Tam Sang","Thai","4.6","(100+)","Chon Buri"
"ycde","The Sun","Thai","4.8","(1000+)","Chon Buri"
"c2hf","AKA Japanese Restaurant (Central Festival Pattaya Beach)","Japanese","4.5","(91)","Chon Buri"
"pmxo","WD Pizza","Western","4.7","(100+)","Chon Buri"
"q1wk","Auntie Anne's (Central Marina Pattaya)","American","4.4","(80)","Chon Buri"
"jkni","Nai Khaichiao","Thai","4.6","(10)","Chon Buri"
"uiq5","Kanom Jeen Suea Yai","Thai","3.5","(24)","Chon Buri"
"y2jx","The Republic grill and Restaurant","American","4.4","(100+)","Chon Buri"
"h1wp","Swaad Restaurant Thai Food Halal","Thai","4.5","(34)","Chon Buri"
"bpmx","Sugam South Indian Restaurant (Pattaya)","Indian","4.2","(55)","Chon Buri"
"v4iy","Pepper Lunch (Central Pattaya Beach)","Japanese","4.4","(61)","Chon Buri"
"bssx","Beer Fest (Pattaya)","International","4.1","(15)","Chon Buri"
"luwy","Dawat Pattaya","Indian","3.8","(100+)","Chon Buri"
"qu04","Lung Chef Restaurant","Thai","4.3","(48)","Chon Buri"
"zlcu","Texas Chicken (South Pattaya)","American","4.6","(1000+)","Chon Buri"
"w0hz","Dunkin' (Tuk Com Pattaya)","International","4.1","(100+)","Chon Buri"
"hjm9","Tops Eatery (Pattaya Beach)","International","4.8","(37)","Chon Buri"
"ohx3","Cold Stone Creamery (Central Pattaya Beach)","American","2.2","(20)","Chon Buri"
"tl7s","Kaprao Taisoi","Beverages","4.9","(28)","Chon Buri"
"htnu","Hey Sushi Sushi Mae Luk Aon (Central Pattaya Beach)","Japanese","4.7","(64)","Chon Buri"
"xzy2","Grillicious (Central Festival Pattaya Beach)","Middle Eastern","4.7","(100+)","Chon Buri"
"ebi7","Lets Go Cafe","Beverages","1","(1)","Chon Buri"
"u22f","Secret Recipe (CentralFestival Pattaya Beach)","0 min","4.8","(58)","Chon Buri"
"q0vi","Miyazaki (Central Pattaya Beach)","Japanese","5","(100+)","Chon Buri"
"zd17","Honest Indian Cuisine Pattaya","Indian","4.5","(100+)","Chon Buri"
"g3wo","Swaad Indian Restaurant","Indian","3.8","(100+)","Chon Buri"
"f3vl","Häagen-Dazs (Central Pattaya)","60 min","3.1","(15)","Chon Buri"
"t5by","Zaika Indian Restaurant","Indian","4.4","(100+)","Chon Buri"
"kphb","SHANGHAI FOOD","Chinese","4.9","(32)","Chon Buri"
"g4c4","BreadTalk (Central Festival Pattaya)","Asian","3","(13)","Chon Buri"
"vjqc","Olino Crepe and Tea (Pattaya )","Japanese","3.6","(40)","Chon Buri"
"e4er","OISHI Eaterium (Central Pattaya Beach)","Japanese","4.9","(100+)","Chon Buri"
"br08","Punpo Central Marina","Beverages","5","(36)","Chon Buri"
"y5sx","Ippudo (Pattaya)","Japanese","4.7","(100+)","Chon Buri"
"t0lr","Alibaba","Indian","4.2","(500+)","Chon Buri"
"y2tj","Indian Curry Hut India and Bangladesh","Indian","3.8","(40)","Chon Buri"
"ix9r","Curry Heaven Pattaya","Thai","1.7","(8)","Chon Buri"
"gmmq","Lab Khon Kaen","Thai","4.4","(96)","Chon Buri"
"uv6a","Boost Juice (Central Pattaya Beach)","Beverages","4.9","(18)","Chon Buri"
"qvei","GAGA (Central Festival Pattaya)","Beverages","5","(3)","Chon Buri"
"k5q3","Domino's Pizza (South Pattaya)","American","4.7","(1000+)","Chon Buri"
"d0wh","Curry Blah Blah","Japanese","4.8","(500+)","Chon Buri"
"f7us","A1 Tandoori Indian and Thai Restaurant (Halal Food)","Indian","4.2","(100+)","Chon Buri"
"pabf","Ruchi Halal Seafood (Pattaya)","Thai","3.6","(16)","Chon Buri"
"uj31","Izakaya Baku","Japanese","5","(23)","Chon Buri"
"t4vs","Akvavit","International","4.4","(76)","Chon Buri"
"c9m8","Taco Bell Pattaya (Royal Garden Plaza)","Mexican","4.5","(1000+)","Chon Buri"
"o5y2","Hakata (Marina Pattaya)","Japanese","2.7","(5)","Chon Buri"
"pqtl","Sook Sabai Seafood","Thai","4.6","(75)","Chon Buri"
"o2t1","Ruchi Indian Food (Pattaya)","Asian","4.7","(38)","Chon Buri"
"t2go","Hooters (Pattaya)","American","4.1","(100+)","Chon Buri"
"j3mg","Yayoi Restaurant (Central Marina)","Japanese","4.5","(100+)","Chon Buri"
"tpo5","Indiagate Restaurant (Pattaya)","Indian","4.8","(24)","Chon Buri"
"kxaz","Sarapad Somtum","Thai","4.4","(42)","Chon Buri"
"sz84","Tandoori and Dosa","Indian","5","(1)","Chon Buri"
"flgi","Black Pearl","International","4.8","(12)","Chon Buri"
"pcv2","Ko Deng ( Lotus Photisan Soi 8)","Thai","4.7","(85)","Chon Buri"
"fpce","Hachiban Ramen (Central Marina)","Japanese","4.6","(53)","Chon Buri"
"h5op","Tarka House Restaurant ( Indian food )","Indian","4.5","(1000+)","Chon Buri"
"t8ov","Slice Pizza","Italian","4.6","(1000+)","Chon Buri"
"bntv","Jae Thueng Duck Noodles","Thai","3.9","(27)","Chon Buri"
"zrcf","Ho Kao Ar Han Tam Sang","Thai","4.6","(100+)","Chon Buri"
"plqg","Esan Zaap by Patty","Thai","4.7","(93)","Chon Buri"
"wtbb","Chou Nan (Lotus's North Pattaya)","Japanese","3.7","(3)","Chon Buri"
"d5ex","Wine Connection (Royal Garden Pattaya)","Italian","4.5","(500+)","Chon Buri"
"binj","Kaphrao Pak Plin Nam Tan Kitchen","Thai","4.8","(100+)","Chon Buri"
"nm7t","Palace Restaurant","Middle Eastern","4.5","(100+)","Chon Buri"
"spqt","The Kebabist","International","4.6","(500+)","Chon Buri"
"g7qx","Chimaki","Thai","4.4","(100+)","Chon Buri"
"cg8k","Red Chilli Restaurent","Indian","3.7","(62)","Chon Buri"
"jq07","La Bocca Italian Restaurant","Asian","4.7","(100+)","Chon Buri"
"cvje","Mahachai Ice Cream (Photisan Pattaya)","Thai","5","(4)","Chon Buri"
"ql93","After You Dessert Cafe (Pattaya)","International","5","(9)","Chon Buri"
"w1sm","The Bibimbab (Pattaya)","Korean","4.9","(100+)","Chon Buri"
"asc9","Chibing Chicken and Bingsu (Pattaya)","Korean","4.2","(100+)","Chon Buri"
"isfs","Lung Piak Aroi 100 Pi","Fast Food","5","(1)","Chon Buri"
"m3dr","Thai-Denmark Milk Land (Terminal 21 Pattaya)","Beverages","4.7","(100)","Chon Buri"
"w5ug","Chutney Indian (Terminal 21 Pattaya)","Indian","4.6","(22)","Chon Buri"
"sb36","On the Table (Terminal 21 Pattaya)","Japanese","3.9","(4)","Chon Buri"
"s7yg","Indian Rasoi Restaurant","Indian","4.5","(100+)","Chon Buri"
"khkf","La Baguette Bekery Cafe (Phratamnuk Hill)","International","4.8","(70)","Chon Buri"
"g7pc","Cafe Amazon (Terminal 21 Pattaya)","Beverages","4.6","(100+)","Chon Buri"
"adba","Turkish Kebab Shop","Middle Eastern","3.7","(100+)","Chon Buri"
"zd20","Prana","Indian","4.1","(100+)","Chon Buri"
"i2xr","TaRa E-Sarn Classic","Thai","4.8","(500+)","Chon Buri"
"w5hj","KOI Thé (Terminal 21 Pattaya)","Beverages","4.4","(100+)","Chon Buri"
"w7no","Dakasi Tea (Terminal 21 Pattaya)","Beverages","4.7","(500+)","Chon Buri"
"i980","Fat Coco","0 min","5","(5)","Chon Buri"
"swj4","Bottoms Up","Beverages","4.6","(3)","Chon Buri"
"synv","Potato Corner (Terminal 21 Pattaya)","American","4.6","(100+)","Chon Buri"
"s5j4","Golden Lion","Thai","4.9","(37)","Chon Buri"
"x7iu","Ramen Kourakuen (Terminal 21 Pattaya)","Japanese","4.9","(100+)","Chon Buri"
"b5sr","Swensen's (Terminal 21 Pattaya)","American","4.9","(37)","Chon Buri"
"t9wg","Fonsi","German","4.7","(100+)","Chon Buri"
"tyft","Steak Kru Amon (Bang Lamung)","Thai","4.8","(70)","Chon Buri"
"j1jy","Original Handmade Cake Terminal 21 Pattaya","Thai","4.8","(51)","Chon Buri"
"nw9k","Din's (Terminal 21 Pattaya)","Chinese","5","(2)","Chon Buri"
"t0ef","8 Horseshoe Tavern","International","4.8","(500+)","Chon Buri"
"xzfu","Harry House and Bakery (Thappraya)","0 min","4.7","(500+)","Chon Buri"
"rggn","Scoozi Urban Pizza (Terminal 21 Pattaya)","International","4.4","(74)","Chon Buri"
"atuf","Tuk Tuk Kebab","Middle Eastern","4.2","(500+)","Chon Buri"
"cuyk","Arno’s (Terminal 21 Pattaya)","American","4.6","(61)","Chon Buri"
"emmh","Palace Istanbul Kebab","Mediterranean","4","(1000+)","Chon Buri"
"rxuj","Kitchen Garden Hiso (Pattaya)","International","5","(49)","Chon Buri"
"xm79","Piri Piri Flaming Grill (Pattaya)","Mediterranean","4.1","(100+)","Chon Buri"
"my9t","Royal Indian Hut","Indian","3.7","(80)","Chon Buri"
"qxmo","Fuku Matcha (Terminal 21 Pattaya)","Beverages","4.5","(74)","Chon Buri"
"r5pw","Hong Kong Noodle (Terminal 21 Pattaya)","Chinese","4.7","(56)","Chon Buri"
"i2sp","Pa Chu Wild food","Thai","2.6","(45)","Chon Buri"
"buib","La Baguette Bakery Cafe (Naklua)","International","4.8","(99)","Chon Buri"
"dtqk","Bualoy Hula Hula","Thai","4.9","(15)","Chon Buri"
"fpe5","Russo Touristo","0 min","4.4","(24)","Chon Buri"
"g3av","Tengnueng and Kapoapic","Beverages","4.9","(63)","Chon Buri"
"r5pg","Tum Zap G Zon","Thai","4.6","(100+)","Chon Buri"
"orpq","Byblos Artisan Pizzeria","Pizza","4.5","(55)","Chon Buri"
"v9gj","Japanese Rice","Japanese","4.8","(100+)","Chon Buri"
"kj69","Ahan Nue Pattaya Pa Suay","Thai","4.6","(12)","Chon Buri"
"b9kq","J'Tew Kao Moo Deng and Kao Moo Krob","Thai","4.7","(100+)","Chon Buri"
"vfa5","Flow Cafe","American","4.6","(73)","Chon Buri"
"p3mo","Grk Greek Food","0 min","4.1","(68)","Chon Buri"
"dxo4","Noo Da Arhan Tamsang","Thai","4.7","(97)","Chon Buri"
"wo1g","OopS EGG (Pattaya 1 Na Klua)","American","4.3","(27)","Chon Buri"
"o10w","King Kebab (Pattaya Walking Street)","Middle Eastern","4.6","(7)","Chon Buri"
"lpo9","Bake From Home","International","4.8","(100+)","Chon Buri"
"rdo2","Fat Belly Pattaya","International","5","(29)","Chon Buri"
"e4gd","Coco Bee Pattaya","Korean","4.5","(100+)","Chon Buri"
"s2ct","Black Fo Noodle","Thai","4.9","(15)","Chon Buri"
"g1ih","Rarey Your Tea","Thai","4.9","(15)","Chon Buri"
"j4jy","Baan Rat Naa Yod Pak","Thai","5","(79)","Chon Buri"
"w2p4","Aroi Ja Ka Phrao Thad","Thai","4.5","(96)","Chon Buri"
"f5rd","Joke Nai Pom (Amon Market)","Thai","4.8","(83)","Chon Buri"
"h6qb","Kao Man Kai Roi Et","Thai","4.7","(100+)","Chon Buri"
"clcr","Napoli No Kama (Chon Buri)","International","4.5","(100+)","Chon Buri"
"bgwk","Blaze Multi Cuisine Restaurant and Bar","Indian","5","(1)","Chon Buri"
"b3hq","Tee Ouan Kuay Tiew Kuay Jub","Thai","4.7","(100+)","Chon Buri"
"dxtw","Jok Amorn Naklua (Talad Amorn Nakorn)","Thai","4.9","(33)","Chon Buri"
"w6eq","Pare-waan Kafe'","Beverages","4.7","(100+)","Chon Buri"
"z5yc","Kluai Tod Phan Mai By Yada - Lanpho","Thai","3.6","(40)","Chon Buri"
"lmcx","And Burger Restaurant","American","4.7","(100+)","Chon Buri"
"tuay","Chicken shake","Thai","4.7","(2)","Chon Buri"
"rzgy","Basil and Chillis (Pattaya)","Thai","4.3","(52)","Chon Buri"
"puuw","Fat Tony's Pizza  (Pattaya)","International","1.8","(14)","Chon Buri"
"kytq","Chillin Home Cafe","International","4.5","(100+)","Chon Buri"
"zc8t","Taco & Burrito Company (Pattaya)","International","4.1","(10)","Chon Buri"
"xzil","Go Go Korean Fried Chicken (Pattaya)","Korean","4","(15)","Chon Buri"
"kzvs","Life Energy Food (Pattaya)","International","4.1","(7)","Chon Buri"
"omz2","Bang Bang Burgerz (Pattaya)","0 min","4.5","(16)","Chon Buri"
"n0uq","Cabbages and Condoms Restaurant","International","4.5","(100+)","Chon Buri"
"dyn5","The Burger Company (Pattaya)","American","1.5","(14)","Chon Buri"
"v3ty","Amulet Cafe","International","4.3","(100+)","Chon Buri"
"flho","Rung Rueng Kebab Cheese (Phra Tam Nak 5)","Mediterranean","2","(22)","Chon Buri"
"jxv7","Urban Thai (Pattaya)","Thai","3.8","(2)","Chon Buri"
"l6ir","Mor Ming Mapmayom","Thai","4.7","(100+)","Chon Buri"
"bm7v","Hom's House","International","5","(25)","Chon Buri"
"lp8n","Kin Kab Kai Khao Yam Kai Saeb","Thai","4.8","(87)","Chon Buri"
"y35x","Fresh Me (Burapha University)","Beverages","4.2","(4)","Chon Buri"
"v18v","88 (Tedsaban Pattana 1 Street)","Thai","4","(84)","Chon Buri"
"q5tw","Little Cha 3 Plus (Mabmayom)","Beverages","4.9","(100+)","Chon Buri"
"wwt5","Arhan Tam Sang Ta Ka Yai Jao Kao (Mabmayom)","Thai","3.6","(20)","Chon Buri"
"qphu","Chicken Deals","Thai","4.4","(5)","Chon Buri"
"nk0b","Praew Cafe (Bangsaen)","Beverages","5","(3)","Chon Buri"
"tufy","Pad Thai Sod Sai Arhan Tam Sang","Thai","4.7","(31)","Chon Buri"
"hnbr","Niew Moo Tamsung Na Ying","Thai","5","(5)","Chon Buri"
"jfnr","Ran Nam Mae Cha (Lila)","Beverages","5","(12)","Chon Buri"
"k1oo","Chicken Fried Korean Bangsaen","Asian","4.2","(74)","Chon Buri"
"yy3t","Croffle Sai Talak","Korean","5","(3)","Chon Buri"
"alvb","Kaseam Phochana by Maew","Thai","4.6","(13)","Chon Buri"
"r8zj","Khaomankai Nai Suwan","Thai","4.7","(100+)","Chon Buri"
"izpz","Nam Pan Donat Chat Hai","Beverages","5","(42)","Chon Buri"
"ib5w","Ting Ting Bingsu Nam Khing (Bangsan)","Asian","4.8","(56)","Chon Buri"
"tx8q","Shabushi (Laemthong Bangsaen)","Japanese","4.8","(35)","Chon Buri"
"so1n","Steak By Chef Tan Nong Mon","International","5","(31)","Chon Buri"
"ujq4","Khaichiao Song Phinong","Thai","4.7","(100+)","Chon Buri"
"i9a2","Lan Leng Sab","Thai","1.5","(3)","Chon Buri"
"r536","88 (Sukhumvit Street)","Thai","4.7","(100+)","Chon Buri"
"u528","Kokai Food Box","Thai","4.8","(70)","Chon Buri"
"q1ls","Pad Thai Uthaithip","Thai","4.7","(85)","Chon Buri"
"j096","King Gorilla by Ho-Mu (Bangsan)","Beverages","4.5","(54)","Chon Buri"
"o3n1","Khrua Namphrik Soi Lila","Thai","4.5","(100+)","Chon Buri"
"q2zy","Kitti Duck Roast","Thai","4.6","(100+)","Chon Buri"
"icnz","Yu I Cha (Bang Saen)","Beverages","4.6","(10)","Chon Buri"
"ikrv","Fa Ree Da Cha Roti Sa Kha 3 (Bang Saen)","Indian","4.9","(100+)","Chon Buri"
"oa1c","Chok To Map Mayom","Thai","4.4","(14)","Chon Buri"
"o2l1","Khao Moo Tod CHA Pig","Thai","5","(25)","Chon Buri"
"q8lm","Steak Hour","International","4.9","(100+)","Chon Buri"
"r4io","Nong Earn Phonlamai (Soi 14)","Thai","4.8","(38)","Chon Buri"
"c82m","Pa Ni On Ahan Tam Sang","Thai","5","(17)","Chon Buri"
"gzpk","OWL CHA (Soi Leela)","Beverages","4.8","(100+)","Chon Buri"
"d8u2","Earl Gray Cafe (Bangsaen)","International","4.7","(3)","Chon Buri"
"m8ln","Lap Ubon 3 Sotsai","Thai","4.5","(100+)","Chon Buri"
"aqln","Khao Man Kai (Similan)","Thai","4.6","(31)","Chon Buri"
"s3nx","Wua Luan Luan Mai Mee Kwai Prasom (Burapa University Sodsai Soi)","Beverages","4.8","(100+)","Chon Buri"
"jvfk","Wow Pak Salad Sushi Ingredients Salad Rolls Namsom","Thai","4.9","(18)","Chon Buri"
"cfm3","Khow Seng Heng Tom Lued  Moo Nong Tiger (Talat Nong Mon)","Thai","4.9","(4)","Chon Buri"
"unrv","Salad Pa Auan (BUU)","Thai","4.7","(1000+)","Chon Buri"
"nhuz","Pang Por Kanom Pang Ping","Thai","5","(24)","Chon Buri"
"m2lc","Teng Ped Yang And Lung Lek Soi Leela","Thai","4.8","(46)","Chon Buri"
"fjtq","Khamoo Moo Krob by Pa Tiew","Thai","4.9","(100+)","Chon Buri"
"kk8u","Curry Blah Blah by Suksiam","Japanese","4.8","(45)","Chon Buri"
"mrwu","Mala Grace","Asian","4.2","(10)","Chon Buri"
"gfu7","Lung Win Tam Sap","Thai","4.8","(100+)","Chon Buri"
"lqje","Gu Roti and Tea (Bangsaen Burapha University)","Thai","4.9","(43)","Chon Buri"
"se2b","Guay Tiew Reua Por Pra Teep (Bang Saen)","Thai","2.3","(4)","Chon Buri"
